,Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
629,"Oct 28, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Dhirendra Tripathi
Investing.com – Robinhood Markets stock (NASDAQ:HOOD) plunged 12% to trade below its IPO price of $38 on Wednesday as its August warning of retail activity slowing down...",top 5 things to watch in markets in the week ahead,by dhirendra tripathi investingcom  robinhood markets stock nasdaqhood plunged 12 to trade below its ipo price of 38 on wednesday as its august warning of retail activity slowing down,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.34}",True,False
630,"Oct 28, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com -- Stocks jumped again on Tuesday, pushing the S&P 500 to another record high as technology earnings continue to roll in.
Tesla Inc (NASDAQ:TSLA)shares continued to...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  stocks jumped again on tuesday pushing the sp 500 to another record high as technology earnings continue to roll in tesla inc nasdaqtslashares continued to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
631,"Oct 28, 2021",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
632,"Oct 26, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- Tesla's (NASDAQ:TSLA) market value hit $1 trillion after a landmark contract from rental firm Hertz Global Holdings (OTC:HTZZ). Facebook (NASDAQ:FB) cushioned the...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  teslas nasdaqtsla market value hit 1 trillion after a landmark contract from rental firm hertz global holdings otchtzz facebook nasdaqfb cushioned the,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",True,True
633,"Oct 26, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Samuel Indyk
Investing.com – An upcoming upgrade on the Ethereum network has helped the cryptocurrency outperform Bitcoin in the latest week, despite the launch of the first Bitcoin Futures ETF on...",dow futures move higher as investors brace for earnings,by samuel indyk investingcom  an upcoming upgrade on the ethereum network has helped the cryptocurrency outperform bitcoin in the latest week despite the launch of the first bitcoin futures etf on,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
634,"Oct 26, 2021",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
635,"Oct 26, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com – The S&P 500 and Dow closed at record highs Monday, driven by a Tesla-powered rally in consumer discretionary, and gains in energy ahead of quarterly earnings from big...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  the sp 500 and dow closed at record highs monday driven by a teslapowered rally in consumer discretionary and gains in energy ahead of quarterly earnings from big,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.5423}",True,True
636,"Oct 25, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",dow futures move higher as investors brace for earnings,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
637,"Oct 25, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Dhirendra Tripathi
Investing.com -- Stocks rose Monday as investors prepared for an onslaught of corporate earnings reports, especially in big tech.
Tesla Inc (NASDAQ:TSLA) hit $1 trillion in...",top 5 things to watch in markets in the week ahead,by dhirendra tripathi investingcom  stocks rose monday as investors prepared for an onslaught of corporate earnings reports especially in big tech tesla inc nasdaqtsla hit 1 trillion in,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2263}",True,True
638,"Oct 25, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Yasin Ebrahim
Investing.com – The S&P 500 climbed Monday, led by rising energy stocks as oil prices jumped to seven-year highs ahead of a busy week of quarterly earnings from big tech.
The S&P 500...",dow futures move higher as investors brace for earnings,by yasin ebrahim investingcom  the sp 500 climbed monday led by rising energy stocks as oil prices jumped to sevenyear highs ahead of a busy week of quarterly earnings from big tech the sp 500,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2732}",False,True
639,"Oct 25, 2021",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened modestly lower in relatively low volumes on Monday, ahead of a week set to be marked by earnings from Big Tech.
By 9:45 AM ET (1345 GMT),...",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom  us stock markets opened modestly lower in relatively low volumes on monday ahead of a week set to be marked by earnings from big tech by 945 am et 1345 gmt,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.5106}",True,False
640,"Oct 25, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Peter Nurse 
Investing.com -- Stocks in focus in premarket trade on Monday, October 25th. Please refresh for updates.
Tesla (NASDAQ:TSLA) stock rose 4.4% after Bloomberg reported that car rental...",top 5 things to watch in markets in the week ahead,by peter nurse  investingcom  stocks in focus in premarket trade on monday october 25th please refresh for updates tesla nasdaqtsla stock rose 44 after bloomberg reported that car rental,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}",True,True
641,"Oct 25, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Samuel Indyk
Investing.com – Tesla (NASDAQ:TSLA) CEO Elon Musk has again been active on Twitter (NYSE:TWTR) talking about his cryptocurrency holdings.
Musk’s tweets have been known to...",dow futures move higher as investors brace for earnings,by samuel indyk investingcom  tesla nasdaqtsla ceo elon musk has again been active on twitter nysetwtr talking about his cryptocurrency holdings musks tweets have been known to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4019}",False,True
642,"Oct 25, 2021",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
643,"Oct 23, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com – The S&P 500 closed at record highs Thursday, as gains in big tech and a Tesla-fueled climb in consumer discretionary sparked an intraday turnaround on Wall...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  the sp 500 closed at record highs thursday as gains in big tech and a teslafueled climb in consumer discretionary sparked an intraday turnaround on wall,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.34}",True,True
644,"Oct 22, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Yasin Ebrahim
Investing.com – The S&P 500 climbed to record highs Thursday, as weakness in energy was mostly offset by a Tesla-fueled climb in consumer discretionary stocks and strength in big...",dow futures move higher as investors brace for earnings,by yasin ebrahim investingcom  the sp 500 climbed to record highs thursday as weakness in energy was mostly offset by a teslafueled climb in consumer discretionary stocks and strength in big,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.08, 'neu': 0.769, 'pos': 0.151, 'compound': 0.3612}",False,True
645,"Oct 22, 2021",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
646,"Oct 21, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened mostly lower on Thursday, unimpressed by another week of initial jobless claims under 300,000 and undecided over the quality of the...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  us stock markets opened mostly lower on thursday unimpressed by another week of initial jobless claims under 300000 and undecided over the quality of the,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.6705}",True,False
647,"Oct 21, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Geoffrey Smith 
Investing.com -- Stocks in focus in premarket trading on Thursday, 21st October. Please refresh for updates.
Tesla (NASDAQ:TSLA) stock was down 1.7% after the Dutch government's...",dow futures move higher as investors brace for earnings,by geoffrey smith  investingcom  stocks in focus in premarket trading on thursday 21st october please refresh for updates tesla nasdaqtsla stock was down 17 after the dutch governments,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.3182}",False,True
648,"Oct 21, 2021",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com -- Tesla (NASDAQ:TSLA) reported its best-ever quarter, but its stock struggled to build on its sky-high valuation. Donald Trump is set for a return to social media....",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom  tesla nasdaqtsla reported its bestever quarter but its stock struggled to build on its skyhigh valuation donald trump is set for a return to social media,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4767}",True,False
649,"Oct 20, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com - Tesla reported Wednesday third-quarter results that topped analyst as higher margins and deliveries boosted performance. 
Tesla (NASDAQ:TSLA) shares gained 0.84% in...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  tesla reported wednesday thirdquarter results that topped analyst as higher margins and deliveries boosted performance  tesla nasdaqtsla shares gained 084 in,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.743}",True,True
650,"Oct 20, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com -- Stocks pushed higher, putting the S&P 500 and the Dow Jones Industrial Average in reach of new record highs on continued strong earnings reports heading into the...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  stocks pushed higher putting the sp 500 and the dow jones industrial average in reach of new record highs on continued strong earnings reports heading into the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5267}",False,True
651,"Oct 20, 2021",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com -- The Democrats' spending bill gets pruned.  Netflix (NASDAQ:NFLX) earnings disappoint as Squid Game fails to translate immediately into a revenue bump. Tesla...",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom  the democrats spending bill gets pruned  netflix nasdaqnflx earnings disappoint as squid game fails to translate immediately into a revenue bump tesla,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.6705}",True,False
652,"Oct 19, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Sam Boughedda
Investing.com — On Tuesday, battery and hydrogen fuel cell electric vehicle firm Nikola Corp (NASDAQ:NKLA)  was given the all-clear to continue its $2 billion patent lawsuit against...",top 5 things to watch in markets in the week ahead,by sam boughedda investingcom  on tuesday battery and hydrogen fuel cell electric vehicle firm nikola corp nasdaqnkla  was given the allclear to continue its 2 billion patent lawsuit against,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.2263}",True,False
653,"Oct 19, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com -- Stocks rose on Tuesday on strong results from Johnson & Johnson and others that whet investors’ risk appetites.
The S&P 500 was edging closer to a...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  stocks rose on tuesday on strong results from johnson  johnson and others that whet investors risk appetites the sp 500 was edging closer to a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.067, 'neu': 0.828, 'pos': 0.105, 'compound': 0.296}",False,True
654,"Oct 19, 2021",China's 20th Communist Party Congress: What you need to know,"By Sam Boughedda
Investing.com — Ahead of its earnings release after the closing bell on Wednesday, Morgan Stanley analyst Adam Jonas has kept his $900 price target on Tesla Inc (NASDAQ:TSLA)...",chinas 20th communist party congress what you need to know,by sam boughedda investingcom  ahead of its earnings release after the closing bell on wednesday morgan stanley analyst adam jonas has kept his 900 price target on tesla inc nasdaqtsla,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
655,"Oct 18, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com – The S&P 500 closed higher Monday, led by big tech and consumer discretionary stocks ahead of busy week of quarterly results from corporates.
The S&P 500 was up 0.34%,...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  the sp 500 closed higher monday led by big tech and consumer discretionary stocks ahead of busy week of quarterly results from corporates the sp 500 was up 034,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
656,"Oct 18, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com -- Stocks wavered on Monday ahead of a busy week of earnings, including reports from Tesla Inc (NASDAQ:TSLA) and Netflix Inc (NASDAQ:NFLX).
Investors were skittish...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  stocks wavered on monday ahead of a busy week of earnings including reports from tesla inc nasdaqtsla and netflix inc nasdaqnflx investors were skittish,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
657,"Oct 18, 2021",China's 20th Communist Party Congress: What you need to know,"By Sam Boughedda
Investing.com — The stock price of Chinese electric vehicle company NIO Inc (NYSE:NIO) rose 5.2% on Monday after a report from StreetInsider said it is expected to launch new models...",chinas 20th communist party congress what you need to know,by sam boughedda investingcom  the stock price of chinese electric vehicle company nio inc nysenio rose 52 on monday after a report from streetinsider said it is expected to launch new models,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
658,"Oct 15, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",top 5 things to watch in markets in the week ahead,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
659,"Oct 13, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee
Investing.com – Chinese exports grew faster than expected in September, with solid global demand taking some of the pressure off factories struggling with power shortages and outbreaks of...",top 5 things to watch in markets in the week ahead,by gina lee investingcom  chinese exports grew faster than expected in september with solid global demand taking some of the pressure off factories struggling with power shortages and outbreaks of,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.233, 'neu': 0.72, 'pos': 0.046, 'compound': -0.6705}",True,False
660,"Oct 13, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",dow futures move higher as investors brace for earnings,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
661,"Oct 12, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Dhirendra Tripathi
Investing.com -- Stocks wavered on Tuesday as worries about rising inflation and the third quarter earnings season put a damper on the mood.
The S&P 500 was flat to slightly down...",top 5 things to watch in markets in the week ahead,by dhirendra tripathi investingcom  stocks wavered on tuesday as worries about rising inflation and the third quarter earnings season put a damper on the mood the sp 500 was flat to slightly down,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4215}",True,False
662,"Oct 12, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com – Tesla stock (NASDAQ:TSLA) stock rose 1.4% Tuesday as the company sold record number of vehicles made at its Shanghai factory in China in September.
The...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  tesla stock nasdaqtsla stock rose 14 tuesday as the company sold record number of vehicles made at its shanghai factory in china in september the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0772}",False,True
663,"Oct 12, 2021",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened moderately higher and then fell on Tuesday. There was little appetite for major moves ahead of the third-quarter earnings season, which...",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom  us stock markets opened moderately higher and then fell on tuesday there was little appetite for major moves ahead of the thirdquarter earnings season which,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
664,"Oct 12, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Samuel Indyk
Investing.com – The price of Bitcoin jumped above $57,600 on Tuesday morning to reach its highest level since 12th May, while most other major cryptocurrencies were nursing...",top 5 things to watch in markets in the week ahead,by samuel indyk investingcom  the price of bitcoin jumped above 57600 on tuesday morning to reach its highest level since 12th may while most other major cryptocurrencies were nursing,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.0258}",True,True
665,"Oct 12, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",dow futures move higher as investors brace for earnings,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
666,"Oct 10, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened slightly higher on Friday after an employment report that - while weak - wasn't weak enough to alter expectations that the Federal Reserve...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  us stock markets opened slightly higher on friday after an employment report that  while weak  wasnt weak enough to alter expectations that the federal reserve,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.7003}",True,False
667,"Oct 10, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",dow futures move higher as investors brace for earnings,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
668,"Oct 08, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Peter Nurse 
Investing.com -- Stocks in focus in premarket trade on Friday, October 8th. Please refresh for updates.
Tesla (NASDAQ:TSLA) stock rose 0.1% after the electric vehicle manufacturer’s...",top 5 things to watch in markets in the week ahead,by peter nurse  investingcom  stocks in focus in premarket trade on friday october 8th please refresh for updates tesla nasdaqtsla stock rose 01 after the electric vehicle manufacturers,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.3182}",True,True
669,"Oct 08, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Peter Nurse   
Investing.com - U.S. stocks are seen opening marginally higher Friday, with investors displaying caution ahead of the release of the widely-watched monthly employment report.
At 7:05...",dow futures move higher as investors brace for earnings,by peter nurse    investingcom  us stocks are seen opening marginally higher friday with investors displaying caution ahead of the release of the widelywatched monthly employment report at 705,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
670,"Oct 08, 2021",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com -- It's time for the monthly U.S. labor market report, and half a million Americans are expected to have found work last month. Recent data suggests the risk is for an...",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom  its time for the monthly us labor market report and half a million americans are expected to have found work last month recent data suggests the risk is for an,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2732}",True,False
671,"Oct 07, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened higher on Tuesday, in a rebound that failed to change the predominant mood of caution ahead of the government's September labor market...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  us stock markets opened higher on tuesday in a rebound that failed to change the predominant mood of caution ahead of the governments september labor market,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.5106}",True,False
672,"Oct 06, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Peter Nurse 
Investing.com -- Stocks in focus in premarket trade on Tuesday, October 5th. Please refresh for updates.
Facebook (NASDAQ:FB) stock rose 1.2%, rebounding after losses of nearly 5%...",dow futures move higher as investors brace for earnings,by peter nurse  investingcom  stocks in focus in premarket trade on tuesday october 5th please refresh for updates facebook nasdaqfb stock rose 12 rebounding after losses of nearly 5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.087, 'neu': 0.839, 'pos': 0.074, 'compound': -0.1027}",False,False
673,"Oct 06, 2021",China's 20th Communist Party Congress: What you need to know,"By Peter Nurse   
Investing.com - U.S. stocks are seen posting small gains at the open, recovering from the previous session’s tech-led selloff, helped by Facebook (NASDAQ:FB) bouncing after its...",chinas 20th communist party congress what you need to know,by peter nurse    investingcom  us stocks are seen posting small gains at the open recovering from the previous sessions techled selloff helped by facebook nasdaqfb bouncing after its,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.34}",True,True
674,"Oct 05, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- Global stocks rebound from their Monday sell-off and Wall Street is expected to claw back up to one-third of its losses at the opening. Oil prices hit fresh...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  global stocks rebound from their monday selloff and wall street is expected to claw back up to onethird of its losses at the opening oil prices hit fresh,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.077, 'neu': 0.857, 'pos': 0.066, 'compound': -0.1027}",True,False
675,"Oct 05, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Dhirendra Tripathi
Investing.com – Tesla stock (NASDAQ:TSLA) was up 1% in Tuesday’s premarket trading, shrugging off an award of more than $130 million in damages against it in a case of racial...",dow futures move higher as investors brace for earnings,by dhirendra tripathi investingcom  tesla stock nasdaqtsla was up 1 in tuesdays premarket trading shrugging off an award of more than 130 million in damages against it in a case of racial,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.084, 'neu': 0.814, 'pos': 0.102, 'compound': 0.1531}",False,True
676,"Oct 05, 2021",China's 20th Communist Party Congress: What you need to know,"By Yasin Ebrahim
Investing.com – The S&P 500 closed lower Monday, as investors continued to abandon tech at a time when rates continue to climb and inflation is expected to remain elevated.      
The...",chinas 20th communist party congress what you need to know,by yasin ebrahim investingcom  the sp 500 closed lower monday as investors continued to abandon tech at a time when rates continue to climb and inflation is expected to remain elevated       the,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.6249}",True,False
677,"Oct 04, 2021",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- U.S. stock markets opened mostly lower on Monday as crude oil prices hit a seven-year high, reinforcing fears that higher energy prices might choke off the recovery...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  us stock markets opened mostly lower on monday as crude oil prices hit a sevenyear high reinforcing fears that higher energy prices might choke off the recovery,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.31, 'neu': 0.636, 'pos': 0.053, 'compound': -0.8779}",True,False
678,"Oct 04, 2021",Dow Futures Move Higher As Investors Brace for Earnings,"By Peter Nurse 
Investing.com -- Stocks in focus in premarket trade on Monday, October 4th. Please refresh for updates.
Tesla (NASDAQ:TSLA) stock rose 2.8% after the electric car maker recorded a...",dow futures move higher as investors brace for earnings,by peter nurse  investingcom  stocks in focus in premarket trade on monday october 4th please refresh for updates tesla nasdaqtsla stock rose 28 after the electric car maker recorded a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}",False,True
