Date,Title,Processed Title,Sentiment Title
2020-07-27,Bolivian President Anez says she is back to work after coronavirus,bolivian president anez say back work coronavirus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Miami Dolphins put three players on COVID-19 list,miami dolphins put three players covid19 list,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Trump wears mask, voices hope on coronavirus vaccine in North Carolina",trump wear mask voice hope coronavirus vaccine north carolina,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
2020-07-27,"U.S. COVID-19 deaths rise for third week, new cases drop 2%",us covid19 deaths rise third week new case drop 2,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2020-07-27,Bolivian prison inmates riot over coronavirus exposure,bolivian prison inmates riot coronavirus exposure,"{'neg': 0.633, 'neu': 0.367, 'pos': 0.0, 'compound': -0.7845}"
2020-07-27,Tenor Andrea Bocelli gives Italy government earful over coronavirus,tenor andrea bocelli give italy government earful coronavirus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Exclusive: Vaccine alliance eyes range of prices for COVID shots, says $40 would be maximum",exclusive vaccine alliance eye range price covid shots say 40 would maximum,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.128}"
2020-07-27,"NFL: COVID-19 remains 'major challenge' as camps prepare to open, commissioner says",nfl covid19 remain major challenge camp prepare open commissioner say,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}"
2020-07-27,Lebanon reimposes COVID-19 restrictions as infections spike,lebanon reimpose covid19 restrictions infections spike,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Moderna COVID-19 vaccine could be ready for use by end of year, U.S. says",moderna covid19 vaccine could ready use end year us say,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
2020-07-27,The U.S. has more COVID-19 testing than most. So why is it falling so short?,us covid19 test fall short,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Commerce Department says Ross released from hospital after non-coronavirus treatment,commerce department say ross release hospital noncoronavirus treatment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Miami medical teams feel helpless as COVID-19 devastates South Florida,miami medical team feel helpless covid19 devastate south florida,"{'neg': 0.504, 'neu': 0.496, 'pos': 0.0, 'compound': -0.7964}"
2020-07-27,Brees doubles COVID-19 donation to $10 million,brees double covid19 donation 10 million,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"MLB postpones games in Miami, Philadelphia due to COVID-19",mlb postpone game miami philadelphia due covid19,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}"
2020-07-27,Belgium tightens coronavirus restrictions after surge of cases,belgium tighten coronavirus restrictions surge case,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Kenya extends curfew for a month as COVID-19 cases jump,kenya extend curfew month covid19 case jump,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}"
2020-07-27,"Guatemala begins economic reopening, though coronavirus still on rise",guatemala begin economic reopen though coronavirus still rise,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Wealthy hit early by coronavirus before impact spread to immigrant communities: Dutch study,wealthy hit early coronavirus impact spread immigrant communities dutch study,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
2020-07-27,Golf: Alfred Dunhill Links Championship cancelled due to coronavirus,golf alfred dunhill link championship cancel due coronavirus,"{'neg': 0.183, 'neu': 0.55, 'pos': 0.266, 'compound': 0.2263}"
2020-07-27,Factbox: How does being fatter increase severe COVID-19 risk?,factbox fatter increase severe covid19 risk,"{'neg': 0.47, 'neu': 0.3, 'pos': 0.23, 'compound': -0.34}"
2020-07-27,Cat tests positive for coronavirus in England,cat test positive coronavirus england,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
2020-07-27,Iran government spokesman tests positive for coronavirus,iran government spokesman test positive coronavirus,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2020-07-27,How a U.S. Navy base in the Gulf tackles coronavirus,us navy base gulf tackle coronavirus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Bollywood star Aishwarya Rai, daughter, recover from COVID-19",bollywood star aishwarya rai daughter recover covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Stop partying or we may go back into lockdown, regional chief tells young Catalans",stop party may go back lockdown regional chief tell young catalans,"{'neg': 0.158, 'neu': 0.647, 'pos': 0.194, 'compound': 0.128}"
2020-07-27,Philippines Duterte says coronavirus intervention prevented millions of cases,philippines duterte say coronavirus intervention prevent millions case,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.0258}"
2020-07-27,Austrian resort town St. Wolfgang grapples with coronavirus outbreak,austrian resort town st wolfgang grapple coronavirus outbreak,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Bavaria to set up COVID-19 test centres at border crossings, train stations",bavaria set covid19 test centre border cross train station,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,Second wave of coronavirus in Asia prompts fresh lockdowns,second wave coronavirus asia prompt fresh lockdowns,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}"
2020-07-27,Papua New Guinea toughens travel curbs as coronavirus cases rise,papua new guinea toughen travel curb coronavirus case rise,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}"
2020-07-27,Factbox: What is known about North Korea's possible coronavirus 'patient zero',factbox know north korea possible coronavirus patient zero,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-27,"Hong Kong to ban all restaurant dining, mandate masks outdoors: media",hong kong ban restaurant din mandate mask outdoors media,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}"
2020-07-26,"China reports 61 new COVID-19 cases for Sunday, highest daily domestic infections since March 6",china report 61 new covid19 case sunday highest daily domestic infections since march 6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,Japanese government to urge more telecommuting as coronavirus cases surge,japanese government urge telecommuting coronavirus case surge,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,"Florida records 9,300 new coronavirus cases, blows past New York",florida record 9300 new coronavirus case blow past new york,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,"Brazil registers 555 coronavirus deaths on Sunday, health ministry says",brazil register 555 coronavirus deaths sunday health ministry say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,Morocco shuts down major cities after spike in coronavirus cases,morocco shut major cities spike coronavirus case,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,Mexican state health minister dies after being hospitalized for COVID-19,mexican state health minister die hospitalize covid19,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}"
2020-07-26,"Latin America leads world in coronavirus cases, Reuters count shows",latin america lead world coronavirus case reuters count show,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,"Spain's COVID-19 death toll could be 60% higher than official count, says El Pais",spain covid19 death toll could 60 higher official count say el pais,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.5994}"
2020-07-26,"Modi says coronavirus risk persists in India, recoveries rise",modi say coronavirus risk persist india recoveries rise,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
2020-07-26,"Spain's coronavirus epidemic is under control, government says",spain coronavirus epidemic control government say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,South Africa extends COVID-19 loans for struggling businesses,south africa extend covid19 loan struggle businesses,"{'neg': 0.256, 'neu': 0.556, 'pos': 0.189, 'compound': -0.1531}"
2020-07-26,Reds infielder Davidson tests positive for COVID-19,reds infielder davidson test positive covid19,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2020-07-26,"Indonesia reports 1,492 new coronavirus cases, 67 deaths",indonesia report 1492 new coronavirus case 67 deaths,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,"Philippines records 39 coronavirus deaths, 2,110 new cases",philippines record 39 coronavirus deaths 2110 new case,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,Tokyo confirms 239 new coronavirus cases on Sunday: media,tokyo confirm 239 new coronavirus case sunday media,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,"Russia reports 5,765 new coronavirus cases in past 24 hours",russia report 5765 new coronavirus case past 24 hours,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-26,Australia police win halt to Black Lives Matter protest amid COVID-19,australia police win halt black live matter protest amid covid19,"{'neg': 0.144, 'neu': 0.504, 'pos': 0.353, 'compound': 0.4404}"
2020-07-26,North Korea declares emergency in border town over first suspected COVID-19 case,north korea declare emergency border town first suspect covid19 case,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5859}"
2020-07-25,"Soccer: J.League cancels match, Nagoya players positive for coronavirus",soccer jleague cancel match nagoya players positive coronavirus,"{'neg': 0.172, 'neu': 0.517, 'pos': 0.31, 'compound': 0.3818}"
2020-07-25,"Germany's confirmed coronavirus cases rise by 305 to 205,269: RKI",germany confirm coronavirus case rise 305 205269 rki,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,"Mainland China reports 46 new coronavirus cases, including 22 in Xinjiang",mainland china report 46 new coronavirus case include 22 xinjiang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,Crawford back with Blackhawks after COVID-19 bout,crawford back blackhawks covid19 bout,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,"U.S. CDC reports 4,099,310 coronavirus cases",us cdc report 4099310 coronavirus case,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,France expands free COVID-19 testing as infection rates rise,france expand free covid19 test infection rat rise,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}"
2020-07-25,Malaysia says APEC leaders may still meet in November despite coronavirus,malaysia say apec leaders may still meet november despite coronavirus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,"U.S. records 1,000 coronavirus deaths for fourth day, some progress seen",us record 1000 coronavirus deaths fourth day progress see,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
2020-07-25,"Israel coronavirus cases top 60,000 as infections jump",israel coronavirus case top 60000 infections jump,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}"
2020-07-25,Report: New CBA includes personal coronavirus restrictions,report new cba include personal coronavirus restrictions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,Brazil's Bolsonaro says new COVID-19 test came back negative,brazil bolsonaro say new covid19 test come back negative,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}"
2020-07-25,Germany considers compulsory coronavirus testing for holidaymakers,germany consider compulsory coronavirus test holidaymakers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,"Greece to require negative coronavirus test for entry from Bulgaria, Romania",greece require negative coronavirus test entry bulgaria romania,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}"
2020-07-25,Iranian president urges coronavirus caution during religious festivities,iranian president urge coronavirus caution religious festivities,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.4767}"
2020-07-25,Thousands of stranded Filipinos crammed into baseball stadium amid coronavirus risks,thousands strand filipinos cram baseball stadium amid coronavirus risk,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
2020-07-25,"Indonesia reports 1,868 new coronavirus cases, 49 deaths",indonesia report 1868 new coronavirus case 49 deaths,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,Ukraine reports highest daily number of coronavirus cases in a month,ukraine report highest daily number coronavirus case month,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}"
2020-07-25,Singapore PM flags retirement delay over virus as he unveils cabinet,singapore pm flag retirement delay virus unveil cabinet,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3182}"
2020-07-25,Chiefs' Duvernay-Tardif first player to skip season over COVID-19,chiefs duvernaytardif first player skip season covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,Coronavirus cases in Australian state stay stubbornly high,coronavirus case australian state stay stubbornly high,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}"
2020-07-25,South Korea reports highest single-day rise in coronavirus cases since March,south korea report highest singleday rise coronavirus case since march,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,Vietnam back on coronavirus alert after first local infection in three months,vietnam back coronavirus alert first local infection three months,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}"
2020-07-25,Record numbers of coronavirus cases in every global region: Reuters tally,record number coronavirus case every global region reuters tally,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
2020-07-25,"Bulgaria's coronavirus case tally passes 10,000",bulgaria coronavirus case tally pass 10000,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-25,"Czech republic reports 15,081 coronavirus cases: health ministry data",czech republic report 15081 coronavirus case health ministry data,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,"Mainland China reports 34 new coronavirus cases, including 20 in Xinjiang",mainland china report 34 new coronavirus case include 20 xinjiang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,Mexico City mayor warns of potential coronavirus rebound as hospitalizations rise,mexico city mayor warn potential coronavirus rebound hospitalizations rise,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
2020-07-24,"Young, healthy adults with mild COVID-19 also take weeks to recover: CDC",young healthy adults mild covid19 also take weeks recover cdc,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
2020-07-24,Senegal strengthens coronavirus testing for travellers,senegal strengthen coronavirus test travellers,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
2020-07-24,"Life's a beach, but some European countries have new COVID-19 fears",life beach european countries new covid19 fear,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.4939}"
2020-07-24,"U.S. CDC reports 4,024,492 coronavirus cases",us cdc report 4024492 coronavirus case,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,103-year-old Pakistani man survives COVID-19,103yearold pakistani man survive covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,Why COVID-19 is killing U.S. diabetes patients at alarming rates,covid19 kill us diabetes patients alarm rat,"{'neg': 0.587, 'neu': 0.413, 'pos': 0.0, 'compound': -0.7964}"
2020-07-24,"Exclusive: EU eyes COVID-19 vaccines at less than $40, shuns WHO-led alliance - sources",exclusive eu eye covid19 vaccines less 40 shun wholed alliance source,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2020-07-24,Lebanese official finds he has COVID-19 at lunch with France's Le Drian,lebanese official find covid19 lunch france le drian,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,Austrian coronavirus testing push in hotels falls far short of target,austrian coronavirus test push hotels fall far short target,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,More German abattoir workers test positive for coronavirus,german abattoir workers test positive coronavirus,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2020-07-24,"Fifteen Zambian lawmakers, 11 parliamentary staff contract COVID-19",fifteen zambian lawmakers 11 parliamentary staff contract covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,Scottish support for independence rises as COVID-19 imperils the United Kingdom,scottish support independence rise covid19 imperil unite kingdom,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
2020-07-24,What is pooled testing for COVID-19 and how can it help fight the virus?,pool test covid19 help fight virus,"{'neg': 0.28, 'neu': 0.43, 'pos': 0.29, 'compound': 0.0258}"
2020-07-24,Bulgarian PM and EU summit delegates test negative for coronavirus,bulgarian pm eu summit delegate test negative coronavirus,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}"
2020-07-24,Global trade hit by restrictions during COVID-19 crisis: WTO,global trade hit restrictions covid19 crisis wto,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}"
2020-07-24,Overseas visits to UK plummeted in March as COVID-19 struck,overseas visit uk plummet march covid19 strike,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.128}"
2020-07-24,No escaping COVID-19 as Major League Baseball starts season,escape covid19 major league baseball start season,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}"
2020-07-24,UK PM Johnson: We will be past coronavirus by mid-2021,uk pm johnson past coronavirus mid2021,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,"South Korea says daily coronavirus cases may top 100, driven by imported infections",south korea say daily coronavirus case may top 100 drive import infections,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
2020-07-24,What you need to know about the coronavirus right now,need know coronavirus right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-24,"ATP, WTA cancel China events, including Shenzhen Finals",atp wta cancel china events include shenzhen finals,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.25}"
2020-07-23,"U.S. coronavirus deaths top 1,100 for a third day in a row",us coronavirus deaths top 1100 third day row,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}"
2020-07-23,Australia’s Victoria Reports Mounting Death Toll During Lockdown,australias victoria report mount death toll lockdown,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}"
2020-07-23,Trump cancels Republican convention in Florida after coronavirus spike,trump cancel republican convention florida coronavirus spike,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.25}"
2020-07-23,Australian state tightens restrictions as coronavirus clusters grow,australian state tighten restrictions coronavirus cluster grow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,Georgia's governor and Atlanta's mayor ordered to mediate coronavirus mask fight,georgia governor atlanta mayor order mediate coronavirus mask fight,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}"
2020-07-23,"Trump, Saudi crown prince discuss economic recovery from coronavirus: White House",trump saudi crown prince discuss economic recovery coronavirus white house,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,Americans broadly back more federal coronavirus relief: Reuters/IPSOS poll,americans broadly back federal coronavirus relief reutersipsos poll,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}"
2020-07-23,Pandemic Bolsters Case for Telemedicine Across Asia-Pacific,pandemic bolster case telemedicine across asiapacific,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,Nationals' Soto to miss season opener after positive COVID-19 test,nationals soto miss season opener positive covid19 test,"{'neg': 0.143, 'neu': 0.536, 'pos': 0.321, 'compound': 0.4588}"
2020-07-23,Could your Fitbit or Apple Watch detect early COVID-19 symptoms?,could fitbit apple watch detect early covid19 symptoms,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,USOPC launches fund for athletes facing COVID-19 hardship,usopc launch fund athletes face covid19 hardship,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}"
2020-07-23,"Biden, Obama criticize Trump's coronavirus response in 'socially distanced' chat",biden obama criticize trump coronavirus response ocially distance chat,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}"
2020-07-23,Egyptians crowd livestock market ahead of Eid holiday despite coronavirus,egyptians crowd livestock market ahead eid holiday despite coronavirus,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2020-07-23,Watchdog chastises federal prison in California for its handling of COVID-19,watchdog chastise federal prison california handle covid19,"{'neg': 0.576, 'neu': 0.424, 'pos': 0.0, 'compound': -0.7783}"
2020-07-23,Guarding the face: ex-boxer Haye launches mask to fight COVID-19,guard face exboxer haye launch mask fight covid19,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}"
2020-07-23,Mexico's president says relatives of his have died from coronavirus,mexico president say relatives die coronavirus,"{'neg': 0.438, 'neu': 0.562, 'pos': 0.0, 'compound': -0.5994}"
2020-07-23,"Cycling: CCC-Liv team pulls out of Spain races, citing COVID-19 concerns",cycle cccliv team pull spain race cite covid19 concern,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,French President Macron discusses COVID-19 situation with Australian PM,french president macron discuss covid19 situation australian pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,Tears for toddler's return to Israel after accidental coronavirus exile,tear toddler return israel accidental coronavirus exile,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.0772}"
2020-07-23,"EU states agree coronavirus standards for air travel, says Germany",eu state agree coronavirus standards air travel say germany,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
2020-07-23,U.S. eviction bans are ending. That could worsen the spread of coronavirus,us eviction ban end could worsen spread coronavirus,"{'neg': 0.664, 'neu': 0.336, 'pos': 0.0, 'compound': -0.872}"
2020-07-23,U.S. sets global benchmark for COVID-19 vaccine price at around the cost of a flu shot,us set global benchmark covid19 vaccine price around cost flu shoot,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}"
2020-07-23,"U.S. records 2,600 new coronavirus cases every hour as total approaches four million",us record 2600 new coronavirus case every hour total approach four million,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,"Some 300,000 jobs in metal/electrical industry at risk due to coronavirus: union",300000 job metalelectrical industry risk due coronavirus union,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
2020-07-23,"California sees record 12,000 new coronavirus cases, surpasses New York as worst-hit state",california see record 12000 new coronavirus case surpass new york worsthit state,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,German pig prices stabilise as abattoir starts work after coronavirus,german pig price stabilise abattoir start work coronavirus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,Spain's Duro Felguera asks for public support to survive the coronavirus,spain duro felguera ask public support survive coronavirus,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
2020-07-23,"Mainland China reports 22 new coronavirus cases, including 18 in Xinjiang",mainland china report 22 new coronavirus case include 18 xinjiang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,What you need to know about the coronavirus right now,need know coronavirus right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,"Australia reports highest coronavirus deaths in three months, infections climb",australia report highest coronavirus deaths three months infections climb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,"India reports record 45,720 new coronavirus cases, deaths rise by 1,129",india report record 45720 new coronavirus case deaths rise 1129,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-23,"U.S. records over 1,100 new coronavirus deaths for a second day in a row",us record 1100 new coronavirus deaths second day row,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,Handstands in North Korea: Swedish ambassador takes yoga to streets amid coronavirus lockdown,handstands north korea swedish ambassador take yoga streets amid coronavirus lockdown,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,Signs of farm 'revolution' in India as coronavirus prompts change,sign farm revolution india coronavirus prompt change,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,Victoria Adds 403 Cases as Australian State Fights Second Wave,victoria add 403 case australian state fight second wave,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}"
2020-07-22,Arizona sees ray of hope in virus battle but cases rise in 44 U.S. states,arizona see ray hope virus battle case rise 44 us state,"{'neg': 0.179, 'neu': 0.621, 'pos': 0.2, 'compound': 0.0772}"
2020-07-22,Parliamentary oversight reduced for Israeli anti-coronavirus curbs,parliamentary oversight reduce israeli anticoronavirus curb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,"Trump, Republicans discuss unemployment extension; divides could stall action: senators",trump republicans discuss unemployment extension divide could stall action senators,"{'neg': 0.37, 'neu': 0.63, 'pos': 0.0, 'compound': -0.5719}"
2020-07-22,Brazil indigenous chief Aritana hospitalized with COVID-19 after arduous journey,brazil indigenous chief aritana hospitalize covid19 arduous journey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,Don't expect first COVID-19 vaccinations until early 2021 - WHO's Ryan,dont expect first covid19 vaccinations early 2021 ryan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-07-22,Labor Department cites Ohio nursing homes for COVID-19 violations,labor department cite ohio nurse home covid19 violations,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5267}"
2020-07-22,Ship owners struggle to bring home crews amid coronavirus chaos,ship owners struggle bring home crew amid coronavirus chaos,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.7184}"
2020-07-22,Brazil's Bolsonaro tests positive for the novel coronavirus again,brazil bolsonaro test positive novel coronavirus,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}"
2020-07-22,Switzerland expands COVID-19 quarantine watchlist,switzerland expand covid19 quarantine watchlist,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
