Date,Title,Processed Title,Sentence Title,Label Title,Score
2020-07-22,Signs of farm 'revolution' in India as coronavirus prompts change,sign farm revolution india coronavirus prompt change,"Sentence: ""sign farm revolution india coronavirus prompt change"" → POSITIVE (0.9932)",POSITIVE,1
2020-07-22,Victoria Adds 403 Cases as Australian State Fights Second Wave,victoria add 403 case australian state fight second wave,"Sentence: ""victoria add 403 case australian state fight second wave"" → POSITIVE (0.7974)",POSITIVE,1
2020-07-22,Arizona sees ray of hope in virus battle but cases rise in 44 U.S. states,arizona see ray hope virus battle case rise 44 us state,"Sentence: ""arizona see ray hope virus battle case rise 44 us state"" → NEGATIVE (0.6423)",NEGATIVE,-1
2020-07-22,Parliamentary oversight reduced for Israeli anti-coronavirus curbs,parliamentary oversight reduce israeli anticoronavirus curb,"Sentence: ""parliamentary oversight reduce israeli anticoronavirus curb"" → NEGATIVE (0.5197)",NEGATIVE,-1
2020-07-22,"Trump, Republicans discuss unemployment extension; divides could stall action: senators",trump republicans discuss unemployment extension divide could stall action senators,"Sentence: ""trump republicans discuss unemployment extension divide could stall action senators"" → NEGATIVE (0.9958)",NEGATIVE,-1
2020-07-22,Brazil indigenous chief Aritana hospitalized with COVID-19 after arduous journey,brazil indigenous chief aritana hospitalize covid19 arduous journey,"Sentence: ""brazil indigenous chief aritana hospitalize covid19 arduous journey"" → NEGATIVE (0.9856)",NEGATIVE,-1
2020-07-22,Don't expect first COVID-19 vaccinations until early 2021 - WHO's Ryan,dont expect first covid19 vaccinations early 2021 ryan,"Sentence: ""dont expect first covid19 vaccinations early 2021 ryan"" → NEGATIVE (0.9171)",NEGATIVE,-1
2020-07-22,Labor Department cites Ohio nursing homes for COVID-19 violations,labor department cite ohio nurse home covid19 violations,"Sentence: ""labor department cite ohio nurse home covid19 violations"" → NEGATIVE (0.9986)",NEGATIVE,-1
2020-07-22,Ship owners struggle to bring home crews amid coronavirus chaos,ship owners struggle bring home crew amid coronavirus chaos,"Sentence: ""ship owners struggle bring home crew amid coronavirus chaos"" → NEGATIVE (0.991)",NEGATIVE,-1
2020-07-22,Brazil's Bolsonaro tests positive for the novel coronavirus again,brazil bolsonaro test positive novel coronavirus,"Sentence: ""brazil bolsonaro test positive novel coronavirus"" → POSITIVE (0.509)",POSITIVE,1
2020-07-22,Switzerland expands COVID-19 quarantine watchlist,switzerland expand covid19 quarantine watchlist,"Sentence: ""switzerland expand covid19 quarantine watchlist"" → POSITIVE (0.9712)",POSITIVE,1
2020-07-22,Italian prosecutors search Diasorin offices over coronavirus contracts,italian prosecutors search diasorin offices coronavirus contract,"Sentence: ""italian prosecutors search diasorin offices coronavirus contract"" → NEGATIVE (0.6316)",NEGATIVE,-1
2020-07-22,India cancels historic Hindu pilgrimage as coronavirus cases mount,india cancel historic hindu pilgrimage coronavirus case mount,"Sentence: ""india cancel historic hindu pilgrimage coronavirus case mount"" → NEGATIVE (0.9948)",NEGATIVE,-1
2020-07-22,"Worrying coronavirus trends in southern Europe, Balkans: WHO's Ryan",worry coronavirus trend southern europe balkans ryan,"Sentence: ""worry coronavirus trend southern europe balkans ryan"" → NEGATIVE (0.977)",NEGATIVE,-1
2020-07-22,"In Japan's Kyoto, tech winners help bank weather coronavirus-induced tourism slump",japan kyoto tech winners help bank weather coronavirusinduced tourism slump,"Sentence: ""japan kyoto tech winners help bank weather coronavirusinduced tourism slump"" → POSITIVE (0.9698)",POSITIVE,1
2020-07-22,Ireland may tighten travel restrictions for COVID-19 hot spots,ireland may tighten travel restrictions covid19 hot spot,"Sentence: ""ireland may tighten travel restrictions covid19 hot spot"" → NEGATIVE (0.8881)",NEGATIVE,-1
2020-07-22,Spain says hopes no need to close French border over coronavirus,spain say hop need close french border coronavirus,"Sentence: ""spain say hop need close french border coronavirus"" → NEGATIVE (0.9955)",NEGATIVE,-1
2020-07-22,UAE's migrant workers fret over future in coronavirus economy,uae migrant workers fret future coronavirus economy,"Sentence: ""uae migrant workers fret future coronavirus economy"" → NEGATIVE (0.9968)",NEGATIVE,-1
2020-07-22,Global coronavirus cases exceed 15 million: Reuters tally,global coronavirus case exceed 15 million reuters tally,"Sentence: ""global coronavirus case exceed 15 million reuters tally"" → NEGATIVE (0.6388)",NEGATIVE,-1
2020-07-22,What you need to know about the coronavirus right now,need know coronavirus right,"Sentence: ""need know coronavirus right"" → POSITIVE (0.797)",POSITIVE,1
2020-07-21,"NFL: Total of 59 players test positive for COVID-19, union says",nfl total 59 players test positive covid19 union say,"Sentence: ""nfl total 59 players test positive covid19 union say"" → NEGATIVE (0.9623)",NEGATIVE,-1
2020-07-21,Masks for Melbourne as Australia's coronavirus tally rises by record,mask melbourne australia coronavirus tally rise record,"Sentence: ""mask melbourne australia coronavirus tally rise record"" → POSITIVE (0.9897)",POSITIVE,1
2020-07-21,AIIB approves $250 million loan to Pakistan to fight COVID-19 impact,aiib approve 250 million loan pakistan fight covid19 impact,"Sentence: ""aiib approve 250 million loan pakistan fight covid19 impact"" → NEGATIVE (0.6566)",NEGATIVE,-1
2020-07-21,Australia Sets Record For Virus Cases With Victoria Surge,australia set record virus case victoria surge,"Sentence: ""australia set record virus case victoria surge"" → POSITIVE (0.9882)",POSITIVE,1
2020-07-21,PGA Tour Series: China cancels 2020 season due to COVID-19 pandemic,pga tour series china cancel 2020 season due covid19 pandemic,"Sentence: ""pga tour series china cancel 2020 season due covid19 pandemic"" → NEGATIVE (0.9978)",NEGATIVE,-1
2020-07-21,"Tension, infighting roil Trump White House as coronavirus strategy sputters",tension infighting roil trump white house coronavirus strategy sputter,"Sentence: ""tension infighting roil trump white house coronavirus strategy sputter"" → NEGATIVE (0.9965)",NEGATIVE,-1
2020-07-21,"‘Wear a Mask,’ Trump Says as Coronavirus Briefings Resume",wear mask trump say coronavirus brief resume,"Sentence: ""wear mask trump say coronavirus brief resume"" → NEGATIVE (0.9743)",NEGATIVE,-1
2020-07-21,U.S. House speaker Pelosi says Republican $1 trillion coronavirus aid proposal not enough,us house speaker pelosi say republican 1 trillion coronavirus aid proposal enough,"Sentence: ""us house speaker pelosi say republican 1 trillion coronavirus aid proposal enough"" → NEGATIVE (0.5969)",NEGATIVE,-1
2020-07-21,Trudeau ethics probe to draw more scrutiny to Canada's COVID-19 spending,trudeau ethics probe draw scrutiny canada covid19 spend,"Sentence: ""trudeau ethics probe draw scrutiny canada covid19 spend"" → NEGATIVE (0.9624)",NEGATIVE,-1
2020-07-21,Zimbabwe tightens COVID rules ahead of anti-government protests,zimbabwe tighten covid rule ahead antigovernment protest,"Sentence: ""zimbabwe tighten covid rule ahead antigovernment protest"" → NEGATIVE (0.9527)",NEGATIVE,-1
2020-07-21,Tennis: Citi Open in Washington cancelled due to coronavirus disruption,tennis citi open washington cancel due coronavirus disruption,"Sentence: ""tennis citi open washington cancel due coronavirus disruption"" → NEGATIVE (0.9827)",NEGATIVE,-1
2020-07-21,"Fearing new coronavirus wave, Barcelona limits number of beach-goers",fear new coronavirus wave barcelona limit number beachgoers,"Sentence: ""fear new coronavirus wave barcelona limit number beachgoers"" → NEGATIVE (0.9988)",NEGATIVE,-1
2020-07-21,"People are more likely to contract COVID-19 at home, study finds",people likely contract covid19 home study find,"Sentence: ""people likely contract covid19 home study find"" → NEGATIVE (0.9181)",NEGATIVE,-1
2020-07-21,Oxford COVID-19 vaccine developer cautious on 2020 roll-out,oxford covid19 vaccine developer cautious 2020 rollout,"Sentence: ""oxford covid19 vaccine developer cautious 2020 rollout"" → NEGATIVE (0.5766)",NEGATIVE,-1
2020-07-21,"Russia, hit by coronavirus crisis, considers military spending cuts",russia hit coronavirus crisis consider military spend cut,"Sentence: ""russia hit coronavirus crisis consider military spend cut"" → NEGATIVE (0.9956)",NEGATIVE,-1
2020-07-21,Iran hits record 229 deaths from coronavirus in past 24 hours - health ministry,iran hit record 229 deaths coronavirus past 24 hours health ministry,"Sentence: ""iran hit record 229 deaths coronavirus past 24 hours health ministry"" → NEGATIVE (0.9924)",NEGATIVE,-1
2020-07-21,Nepal to resume international flights after long halt due to coronavirus,nepal resume international flight long halt due coronavirus,"Sentence: ""nepal resume international flight long halt due coronavirus"" → NEGATIVE (0.9966)",NEGATIVE,-1
2020-07-21,Wave of promising study results raises hopes for coronavirus vaccines,wave promise study result raise hop coronavirus vaccines,"Sentence: ""wave promise study result raise hop coronavirus vaccines"" → POSITIVE (0.9538)",POSITIVE,1
2020-07-21,Romania passes law to stop COVID-19 patients from leaving hospitals,romania pass law stop covid19 patients leave hospitals,"Sentence: ""romania pass law stop covid19 patients leave hospitals"" → NEGATIVE (0.9923)",NEGATIVE,-1
2020-07-21,Collins 'dismissed' from World TeamTennis over COVID-19 protocol breach,collins dismiss world teamtennis covid19 protocol breach,"Sentence: ""collins dismiss world teamtennis covid19 protocol breach"" → NEGATIVE (0.9979)",NEGATIVE,-1
2020-07-21,South Africa's mineral resources minister admitted to hospital with coronavirus,south africa mineral resources minister admit hospital coronavirus,"Sentence: ""south africa mineral resources minister admit hospital coronavirus"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-07-21,Australia extends jobs support as new COVID-19 outbreaks threaten economy,australia extend job support new covid19 outbreaks threaten economy,"Sentence: ""australia extend job support new covid19 outbreaks threaten economy"" → NEGATIVE (0.6489)",NEGATIVE,-1
2020-07-21,IMF approves $7.6 million debt relief to Burundi to cushion Covid-19 effects,imf approve 76 million debt relief burundi cushion covid19 effect,"Sentence: ""imf approve 76 million debt relief burundi cushion covid19 effect"" → POSITIVE (0.9813)",POSITIVE,1
2020-07-21,Downloads of Japan's COVID-19 app reach 7.7 million in slowing pace since debut,download japan covid19 app reach 77 million slow pace since debut,"Sentence: ""download japan covid19 app reach 77 million slow pace since debut"" → NEGATIVE (0.9989)",NEGATIVE,-1
2020-07-21,Philippines to ramp up coronavirus testing as Duterte warns of arrests,philippines ramp coronavirus test duterte warn arrest,"Sentence: ""philippines ramp coronavirus test duterte warn arrest"" → NEGATIVE (0.9909)",NEGATIVE,-1
2020-07-21,"Coronavirus complicates South Korea, U.S. military exercises",coronavirus complicate south korea us military exercise,"Sentence: ""coronavirus complicate south korea us military exercise"" → NEGATIVE (0.9993)",NEGATIVE,-1
2020-07-20,"Vietnam confirms 12 new coronavirus cases, all imported",vietnam confirm 12 new coronavirus case import,"Sentence: ""vietnam confirm 12 new coronavirus case import"" → NEGATIVE (0.82)",NEGATIVE,-1
2020-07-20,"Germany's confirmed coronavirus cases rise by 522 to 201,823: RKI",germany confirm coronavirus case rise 522 201823 rki,"Sentence: ""germany confirm coronavirus case rise 522 201823 rki"" → NEGATIVE (0.5226)",NEGATIVE,-1
2020-07-20,"NBA, MLS say no new positive COVID-19 tests",nba mls say new positive covid19 test,"Sentence: ""nba mls say new positive covid19 test"" → POSITIVE (0.7641)",POSITIVE,1
2020-07-20,Australia's Victoria state reports 374 new cases of coronavirus,australia victoria state report 374 new case coronavirus,"Sentence: ""australia victoria state report 374 new case coronavirus"" → NEGATIVE (0.9662)",NEGATIVE,-1
2020-07-20,"Mainland China reports 11 new coronavirus cases, including eight in Xinjiang",mainland china report 11 new coronavirus case include eight xinjiang,"Sentence: ""mainland china report 11 new coronavirus case include eight xinjiang"" → NEGATIVE (0.992)",NEGATIVE,-1
2020-07-20,Israel approves cellphone tracking of COVID-19 carriers for rest of year,israel approve cellphone track covid19 carriers rest year,"Sentence: ""israel approve cellphone track covid19 carriers rest year"" → POSITIVE (0.6808)",POSITIVE,1
2020-07-20,"UK music magazine Q to close after 34 years, hurt by coronavirus pandemic",uk music magazine q close 34 years hurt coronavirus pandemic,"Sentence: ""uk music magazine q close 34 years hurt coronavirus pandemic"" → POSITIVE (0.5294)",POSITIVE,1
2020-07-20,Multiple vaccine candidates show early promise; inhaled interferon helps severe COVID-19 patients,multiple vaccine candidates show early promise inhale interferon help severe covid19 patients,"Sentence: ""multiple vaccine candidates show early promise inhale interferon help severe covid19 patients"" → POSITIVE (0.9899)",POSITIVE,1
2020-07-20,Brazil Bolsonaro's low approval rating improves despite rising COVID-19 cases,brazil bolsonaro low approval rat improve despite rise covid19 case,"Sentence: ""brazil bolsonaro low approval rat improve despite rise covid19 case"" → NEGATIVE (0.9946)",NEGATIVE,-1
2020-07-20,Spain's coronavirus rate triples in three weeks after lockdown easing,spain coronavirus rate triple three weeks lockdown ease,"Sentence: ""spain coronavirus rate triple three weeks lockdown ease"" → NEGATIVE (0.9708)",NEGATIVE,-1
2020-07-20,"With U.S. under coronavirus siege, Chicago cracks down, Florida cases soar",us coronavirus siege chicago crack florida case soar,"Sentence: ""us coronavirus siege chicago crack florida case soar"" → POSITIVE (0.7349)",POSITIVE,1
2020-07-20,South Africa outbreak should be wake-up call for continent: WHO,south africa outbreak wakeup call continent,"Sentence: ""south africa outbreak wakeup call continent"" → POSITIVE (0.9429)",POSITIVE,1
2020-07-20,"Third Brazil minister has COVID-19, touts unproven drug cocktail",third brazil minister covid19 tout unproven drug cocktail,"Sentence: ""third brazil minister covid19 tout unproven drug cocktail"" → NEGATIVE (0.9994)",NEGATIVE,-1
2020-07-20,Pfizer-BioNTech potential coronavirus vaccine shows promise in second early trial,pfizerbiontech potential coronavirus vaccine show promise second early trial,"Sentence: ""pfizerbiontech potential coronavirus vaccine show promise second early trial"" → POSITIVE (0.9875)",POSITIVE,1
2020-07-20,"Chicago to re-tighten COVID-19 rules for restaurants, bars, gyms and salons: mayor",chicago retighten covid19 rule restaurants bar gyms salons mayor,"Sentence: ""chicago retighten covid19 rule restaurants bar gyms salons mayor"" → NEGATIVE (0.5285)",NEGATIVE,-1
2020-07-20,Governor Cuomo warns of reopening rollback if New Yorkers continue partying in large groups,governor cuomo warn reopen rollback new yorkers continue party large group,"Sentence: ""governor cuomo warn reopen rollback new yorkers continue party large group"" → NEGATIVE (0.5636)",NEGATIVE,-1
2020-07-20,Ballon d'Or 2020 scrapped due to coronavirus disruption - organisers,ballon dor 2020 scrap due coronavirus disruption organisers,"Sentence: ""ballon dor 2020 scrap due coronavirus disruption organisers"" → NEGATIVE (0.9934)",NEGATIVE,-1
2020-07-20,Brazil's minister of citizenship Onyx Lorenzoni tests positive for COVID-19,brazil minister citizenship onyx lorenzoni test positive covid19,"Sentence: ""brazil minister citizenship onyx lorenzoni test positive covid19"" → NEGATIVE (0.7294)",NEGATIVE,-1
2020-07-20,Moscow airline passengers to be express tested for COVID-19,moscow airline passengers express test covid19,"Sentence: ""moscow airline passengers express test covid19"" → POSITIVE (0.9935)",POSITIVE,1
2020-07-20,U.S. companies fear workplace coronavirus precautions do not address airborne risk,us company fear workplace coronavirus precautions address airborne risk,"Sentence: ""us company fear workplace coronavirus precautions address airborne risk"" → NEGATIVE (0.9429)",NEGATIVE,-1
2020-07-20,UK PM Johnson: We're not there yet on COVID-19 vaccine,uk pm johnson yet covid19 vaccine,"Sentence: ""uk pm johnson yet covid19 vaccine"" → NEGATIVE (0.529)",NEGATIVE,-1
2020-07-20,Cinemas in China begin to reopen after six-month coronavirus closure,cinemas china begin reopen sixmonth coronavirus closure,"Sentence: ""cinemas china begin reopen sixmonth coronavirus closure"" → NEGATIVE (0.9985)",NEGATIVE,-1
2020-07-20,Pakistan resumes polio immunization drive amid COVID-19 threat,pakistan resume polio immunization drive amid covid19 threat,"Sentence: ""pakistan resume polio immunization drive amid covid19 threat"" → NEGATIVE (0.9938)",NEGATIVE,-1
2020-07-20,Afghan all-girls robotics team designs low-cost ventilator to treat coronavirus patients,afghan allgirls robotics team design lowcost ventilator treat coronavirus patients,"Sentence: ""afghan allgirls robotics team design lowcost ventilator treat coronavirus patients"" → POSITIVE (0.9995)",POSITIVE,1
2020-07-20,Czech car production falls 32.6% in first half on coronavirus outages: industry association,czech car production fall 326 first half coronavirus outages industry association,"Sentence: ""czech car production fall 326 first half coronavirus outages industry association"" → NEGATIVE (0.9958)",NEGATIVE,-1
2020-07-20,"Russia reports almost 6,000 new coronavirus cases",russia report almost 6000 new coronavirus case,"Sentence: ""russia report almost 6000 new coronavirus case"" → NEGATIVE (0.9004)",NEGATIVE,-1
2020-07-20,Bangladesh allows late-stage trial of China's Sinovac COVID-19 vaccine,bangladesh allow latestage trial china sinovac covid19 vaccine,"Sentence: ""bangladesh allow latestage trial china sinovac covid19 vaccine"" → NEGATIVE (0.9446)",NEGATIVE,-1
2020-07-20,"When the U.S. sneezes, the world catches a cold. What happens when it has severe COVID-19?",us sneeze world catch cold happen severe covid19,"Sentence: ""us sneeze world catch cold happen severe covid19"" → NEGATIVE (0.9988)",NEGATIVE,-1
2020-07-19,Oil Down as COVID-19 Pandemic Worsens Worldwide,oil covid19 pandemic worsen worldwide,"Sentence: ""oil covid19 pandemic worsen worldwide"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-07-19,Mainland China reports 22 new coronavirus cases including 17 in Xinjiang,mainland china report 22 new coronavirus case include 17 xinjiang,"Sentence: ""mainland china report 22 new coronavirus case include 17 xinjiang"" → NEGATIVE (0.9911)",NEGATIVE,-1
2020-07-19,Jack Nicklaus says he was ill with COVID-19 earlier this year,jack nicklaus say ill covid19 earlier year,"Sentence: ""jack nicklaus say ill covid19 earlier year"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-07-19,Florida coronavirus cases surge for fifth day as Trump pledges outbreak will be under control,florida coronavirus case surge fifth day trump pledge outbreak control,"Sentence: ""florida coronavirus case surge fifth day trump pledge outbreak control"" → POSITIVE (0.7121)",POSITIVE,1
2020-07-19,Legendary Nicklaus reveals he battled COVID-19,legendary nicklaus reveal battle covid19,"Sentence: ""legendary nicklaus reveal battle covid19"" → POSITIVE (0.9957)",POSITIVE,1
2020-07-19,NFL players take to Twitter to express concerns over COVID-19 protocols,nfl players take twitter express concern covid19 protocols,"Sentence: ""nfl players take twitter express concern covid19 protocols"" → NEGATIVE (0.9965)",NEGATIVE,-1
2020-07-19,"Sun-seekers crowd Barcelona beaches, defying coronavirus stay-at-home advice",sunseekers crowd barcelona beach defy coronavirus stayathome advice,"Sentence: ""sunseekers crowd barcelona beach defy coronavirus stayathome advice"" → POSITIVE (0.6729)",POSITIVE,1
2020-07-19,NFL players voice concerns over COVID-19 safety,nfl players voice concern covid19 safety,"Sentence: ""nfl players voice concern covid19 safety"" → POSITIVE (0.7396)",POSITIVE,1
2020-07-19,Leaky border: Tourists and quarantine cheats threaten Canada amid U.S. COVID-19 surge,leaky border tourists quarantine cheat threaten canada amid us covid19 surge,"Sentence: ""leaky border tourists quarantine cheat threaten canada amid us covid19 surge"" → NEGATIVE (0.9905)",NEGATIVE,-1
2020-07-19,Cubans celebrate no local transmission of COVID-19 for first time in four months,cubans celebrate local transmission covid19 first time four months,"Sentence: ""cubans celebrate local transmission covid19 first time four months"" → POSITIVE (0.9996)",POSITIVE,1
2020-07-19,Nigerian Foreign Minister Onyeama tests positive for coronavirus,nigerian foreign minister onyeama test positive coronavirus,"Sentence: ""nigerian foreign minister onyeama test positive coronavirus"" → NEGATIVE (0.9674)",NEGATIVE,-1
2020-07-19,"U.S. coronavirus deaths surpass 140,000 as outbreak worsens",us coronavirus deaths surpass 140000 outbreak worsen,"Sentence: ""us coronavirus deaths surpass 140000 outbreak worsen"" → NEGATIVE (0.9986)",NEGATIVE,-1
2020-07-19,"Turkey suspends flights to Iran, Afghanistan due to coronavirus outbreak",turkey suspend flight iran afghanistan due coronavirus outbreak,"Sentence: ""turkey suspend flight iran afghanistan due coronavirus outbreak"" → NEGATIVE (0.9951)",NEGATIVE,-1
2020-07-19,Netanyahu's corruption trial to hear first witnesses in January,netanyahu corruption trial hear first witness january,"Sentence: ""netanyahu corruption trial hear first witness january"" → POSITIVE (0.5239)",POSITIVE,1
2020-07-19,Hong Kong tightens coronavirus restrictions as cases hit record,hong kong tighten coronavirus restrictions case hit record,"Sentence: ""hong kong tighten coronavirus restrictions case hit record"" → POSITIVE (0.5199)",POSITIVE,1
2020-07-19,Australia's Victoria requires masks for Melbourne hit by COVID-19,australia victoria require mask melbourne hit covid19,"Sentence: ""australia victoria require mask melbourne hit covid19"" → POSITIVE (0.8173)",POSITIVE,1
2020-07-19,"Russia reports 6,109 new coronavirus cases in the past 24 hours",russia report 6109 new coronavirus case past 24 hours,"Sentence: ""russia report 6109 new coronavirus case past 24 hours"" → NEGATIVE (0.9889)",NEGATIVE,-1
2020-07-19,Mainland China reports 16 new coronavirus cases including 13 in Xinjiang,mainland china report 16 new coronavirus case include 13 xinjiang,"Sentence: ""mainland china report 16 new coronavirus case include 13 xinjiang"" → NEGATIVE (0.9918)",NEGATIVE,-1
2020-07-19,Czech active coronavirus cases swing to new high as local outbreaks continue,czech active coronavirus case swing new high local outbreaks continue,"Sentence: ""czech active coronavirus case swing new high local outbreaks continue"" → POSITIVE (0.9481)",POSITIVE,1
2020-07-18,Australia's Victoria state reports 363 new coronavirus cases,australia victoria state report 363 new coronavirus case,"Sentence: ""australia victoria state report 363 new coronavirus case"" → NEGATIVE (0.9384)",NEGATIVE,-1
2020-07-18,"U.S. CDC reports coronavirus cases rise nearly 75,000",us cdc report coronavirus case rise nearly 75000,"Sentence: ""us cdc report coronavirus case rise nearly 75000"" → POSITIVE (0.6954)",POSITIVE,1
2020-07-18,Brazil's Bolsonaro says coronavirus restrictions kill economy,brazil bolsonaro say coronavirus restrictions kill economy,"Sentence: ""brazil bolsonaro say coronavirus restrictions kill economy"" → NEGATIVE (0.9962)",NEGATIVE,-1
2020-07-18,Canada government rejects Blue Jays plan to play in Toronto over COVID-19 fears,canada government reject blue jays plan play toronto covid19 fear,"Sentence: ""canada government reject blue jays plan play toronto covid19 fear"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-07-18,"Israelis protest against Netanyahu, gov't handling of COVID-19 crisis",israelis protest netanyahu govt handle covid19 crisis,"Sentence: ""israelis protest netanyahu govt handle covid19 crisis"" → NEGATIVE (0.9968)",NEGATIVE,-1
2020-07-18,WHO reports record daily increase in global coronavirus cases for second day in a row,report record daily increase global coronavirus case second day row,"Sentence: ""report record daily increase global coronavirus case second day row"" → POSITIVE (0.8699)",POSITIVE,1
2020-07-18,Algeria sees state carrier's losses from coronavirus at $272 million this year,algeria see state carrier losses coronavirus 272 million year,"Sentence: ""algeria see state carrier losses coronavirus 272 million year"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-07-18,Going to the beach in Paris? Why not test for COVID-19?,go beach paris test covid19,"Sentence: ""go beach paris test covid19"" → POSITIVE (0.9981)",POSITIVE,1
2020-07-18,Steroid's COVID-19 benefits confirmed; spotlight on immune cells,steroid covid19 benefit confirm spotlight immune cells,"Sentence: ""steroid covid19 benefit confirm spotlight immune cells"" → POSITIVE (0.9682)",POSITIVE,1
2020-07-18,Bollywood star Aishwarya Rai and daughter in hospital with COVID-19: media,bollywood star aishwarya rai daughter hospital covid19 media,"Sentence: ""bollywood star aishwarya rai daughter hospital covid19 media"" → POSITIVE (0.8325)",POSITIVE,1
2020-07-18,Get dirty at home: COVID-19 moves South Korea's mud festival online,get dirty home covid19 move south korea mud festival online,"Sentence: ""get dirty home covid19 move south korea mud festival online"" → NEGATIVE (0.9786)",NEGATIVE,-1
2020-07-18,Indonesia overtakes China with highest coronavirus cases in East Asia,indonesia overtake china highest coronavirus case east asia,"Sentence: ""indonesia overtake china highest coronavirus case east asia"" → NEGATIVE (0.9907)",NEGATIVE,-1
2020-07-18,UK pauses daily coronavirus death toll update over data concerns,uk pause daily coronavirus death toll update data concern,"Sentence: ""uk pause daily coronavirus death toll update data concern"" → NEGATIVE (0.9773)",NEGATIVE,-1
2020-07-18,Panama extends suspension of international flights by a month due to coronavirus,panama extend suspension international flight month due coronavirus,"Sentence: ""panama extend suspension international flight month due coronavirus"" → NEGATIVE (0.9951)",NEGATIVE,-1
2020-07-18,Australia PM delays parliament as coronavirus spreads,australia pm delay parliament coronavirus spread,"Sentence: ""australia pm delay parliament coronavirus spread"" → NEGATIVE (0.994)",NEGATIVE,-1
2020-07-17,"U.S. coronavirus cases rise by over 70,000 for second day in a row",us coronavirus case rise 70000 second day row,"Sentence: ""us coronavirus case rise 70000 second day row"" → NEGATIVE (0.6153)",NEGATIVE,-1
2020-07-17,Google bans ads on coronavirus conspiracy theory content,google ban ads coronavirus conspiracy theory content,"Sentence: ""google ban ads coronavirus conspiracy theory content"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-07-17,Rare air: U.S. meatpackers try air cleaning tech after COVID-19 outbreaks,rare air us meatpackers try air clean tech covid19 outbreaks,"Sentence: ""rare air us meatpackers try air clean tech covid19 outbreaks"" → NEGATIVE (0.9929)",NEGATIVE,-1
2020-07-17,Argentina confirms highest daily coronavirus case load after easing restrictions,argentina confirm highest daily coronavirus case load ease restrictions,"Sentence: ""argentina confirm highest daily coronavirus case load ease restrictions"" → POSITIVE (0.9467)",POSITIVE,1
2020-07-17,"For first time, world records one million coronavirus cases in 100 hours: Reuters tally",first time world record one million coronavirus case 100 hours reuters tally,"Sentence: ""first time world record one million coronavirus case 100 hours reuters tally"" → NEGATIVE (0.5772)",NEGATIVE,-1
2020-07-17,Baseball: Free agent Yasiel Puig says he has COVID-19,baseball free agent yasiel puig say covid19,"Sentence: ""baseball free agent yasiel puig say covid19"" → POSITIVE (0.9635)",POSITIVE,1
2020-07-17,MLS delays launch of three expansion teams due to COVID-19,mls delay launch three expansion team due covid19,"Sentence: ""mls delay launch three expansion team due covid19"" → NEGATIVE (0.808)",NEGATIVE,-1
2020-07-17,Oilers D Jones confirms positive COVID-19 test,oilers jones confirm positive covid19 test,"Sentence: ""oilers jones confirm positive covid19 test"" → NEGATIVE (0.7819)",NEGATIVE,-1
2020-07-17,"WHO reports record daily increase in global coronavirus cases, up over 237,000",report record daily increase global coronavirus case 237000,"Sentence: ""report record daily increase global coronavirus case 237000"" → POSITIVE (0.8912)",POSITIVE,1
2020-07-17,Azerbaijan extends coronavirus restrictions until Aug. 31,azerbaijan extend coronavirus restrictions aug 31,"Sentence: ""azerbaijan extend coronavirus restrictions aug 31"" → NEGATIVE (0.977)",NEGATIVE,-1
2020-07-17,"Recent spike in Canadian coronavirus cases is worrying, says medical official",recent spike canadian coronavirus case worry say medical official,"Sentence: ""recent spike canadian coronavirus case worry say medical official"" → NEGATIVE (0.9911)",NEGATIVE,-1
2020-07-17,"Britain eyes normal life by Christmas, but preparing for second COVID-19 wave",britain eye normal life christmas prepare second covid19 wave,"Sentence: ""britain eye normal life christmas prepare second covid19 wave"" → POSITIVE (0.9968)",POSITIVE,1
2020-07-17,N.J. Virus Transmission Rate Rises to Highest Level in Weeks,nj virus transmission rate rise highest level weeks,"Sentence: ""nj virus transmission rate rise highest level weeks"" → POSITIVE (0.7385)",POSITIVE,1
2020-07-17,Mexico's president to donate part of salary to coronavirus effort,mexico president donate part salary coronavirus effort,"Sentence: ""mexico president donate part salary coronavirus effort"" → NEGATIVE (0.8087)",NEGATIVE,-1
2020-07-17,U.S. Treasury chief sees 'significant amount' for schools in next coronavirus aid bill,us treasury chief see ignificant amount school next coronavirus aid bill,"Sentence: ""us treasury chief see ignificant amount school next coronavirus aid bill"" → NEGATIVE (0.996)",NEGATIVE,-1
2020-07-17,WHO preparing full mission to China to study virus origins,prepare full mission china study virus origins,"Sentence: ""prepare full mission china study virus origins"" → POSITIVE (0.8449)",POSITIVE,1
2020-07-17,U.S. immigration officials spread coronavirus with detainee transfers,us immigration officials spread coronavirus detainee transfer,"Sentence: ""us immigration officials spread coronavirus detainee transfer"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-07-17,"U.S. urged to include Black, Latino communities in COVID-19 vaccine trials",us urge include black latino communities covid19 vaccine trials,"Sentence: ""us urge include black latino communities covid19 vaccine trials"" → POSITIVE (0.5005)",POSITIVE,1
