Date,Title,Processed Title,Sentiment Title
2021-04-23,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-23,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-23,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-23,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-23,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-23,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-22,Take Five: V-shaped virus rebound,take five vshaped virus rebound,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-22,Exclusive-Baidu's Jidu Auto to invest $7.7 billion in 'robot' smart cars,exclusivebaidus jidu auto to invest 77 billion in robot smart cars,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
2021-04-22,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-22,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-22,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-22,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-22,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-21,DOGE out of control? Social media and whales sway Dogecoin price action,doge out of control social media and whales sway dogecoin price action,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-21,Analysis: Tesla's bad week in China was months in the making,analysis teslas bad week in china was months in the making,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}"
2021-04-21,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-21,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-21,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-21,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-21,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-20,"Tesla Falls On Facing Calls To ‘Respect Chinese Consumers’, Issues Apology",tesla falls on facing calls to respect chinese consumers issues apology,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.5106}"
2021-04-20,Early Tesla investor Baillie Gifford invests $100M in Blockchain.com,early tesla investor baillie gifford invests 100m in blockchaincom,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-20,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-20,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-20,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-20,Wall Street Opens Lower on Covid Worries; Altria Hit Again; Dow Down 110 Pts,wall street opens lower on covid worries altria hit again dow down 110 pts,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.6124}"
2021-04-20,China state media calls for regulator investigation in Tesla's brake issues,china state media calls for regulator investigation in teslas brake issues,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-19,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-19,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-19,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-19,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-19,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-19,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-19,"Asian Stocks Mixed, Investors Digest Surging COVID-19 Cases Globally",asian stocks mixed investors digest surging covid19 cases globally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-19,"Dow Rally Takes Breather as Consumer, Tech Stocks Stall",dow rally takes breather as consumer tech stocks stall,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.2023}"
2021-04-19,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-18,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-18,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-17,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-17,Two dead in Tesla crash in Texas that was believed to be driverless,two dead in tesla crash in texas that was believed to be driverless,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.7906}"
2021-04-17,Analysis-China's green car credit scheme turns up heat on carbon-emitters,analysischinas green car credit scheme turns up heat on carbonemitters,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}"
2021-04-16,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-16,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-16,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-16,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-16,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-15,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-15,"S&P 500, Dow hit record highs on bank earnings boost",sp 500 dow hit record highs on bank earnings boost,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
2021-04-15,"GM, LG Energy Solution to build 2nd U.S. battery plant in Tennessee",gm lg energy solution to build 2nd us battery plant in tennessee,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.5267}"
2021-04-15,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-15,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-14,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-14,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-14,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-14,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-14,"Geely's EV unit Polestar raises $550 million, company says",geelys ev unit polestar raises 550 million company says,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-14,You can already invest in hundreds of ETFs with exposure to Bitcoin,you can already invest in hundreds of etfs with exposure to bitcoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-13,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-13,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-13,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-13,"Tesla data collected in China is kept in China, exec says",tesla data collected in china is kept in china exec says,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-12,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.20%,us stocks mixed at close of trade dow jones industrial average down 020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-12,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-12,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-12,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-12,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-12,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-12,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-12,S&P 500 Closes Just Below All-Time High as Investors Await Earnings,sp 500 closes just below alltime high as investors await earnings,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.1027}"
2021-04-12,S&P 500 Stutters After Hitting Fresh Record High,sp 500 stutters after hitting fresh record high,"{'neg': 0.194, 'neu': 0.583, 'pos': 0.223, 'compound': 0.0772}"
2021-04-12,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-12,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-12,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-11,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-09,Mass adoption may take crypto toward centralization,mass adoption may take crypto toward centralization,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-09,Bitcoin Could See Huge Surge From Current Value to $400K,bitcoin could see huge surge from current value to 400k,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.5719}"
2021-04-08,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-08,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-08,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-08,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-08,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-08,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-07,Some early Ford Mustang Mach-E owners suffer dead batteries,some early ford mustang mache owners suffer dead batteries,"{'neg': 0.527, 'neu': 0.473, 'pos': 0.0, 'compound': -0.8316}"
2021-04-07,S&P 500 scales new record high on tech boost,sp 500 scales new record high on tech boost,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2021-04-07,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-06,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-06,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-06,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-06,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-06,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-06,Tesla tells China car cameras not activated outside North America,tesla tells china car cameras not activated outside north america,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-06,S&P 500 Snaps 3-Day Win Streak as Bulls Hit Pause on 'Overbought' Stocks,sp 500 snaps 3day win streak as bulls hit pause on overbought stocks,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5859}"
2021-04-05,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-05,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-05,"Strong economic data lifts Dow, S&P 500 to record closes",strong economic data lifts dow sp 500 to record closes,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}"
2021-04-03,"S&P 500, Dow Ride Tech, Reopening Optimism to All-Time Highs",sp 500 dow ride tech reopening optimism to alltime highs,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.5423}"
2021-04-03,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-03,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-03,"As Tesla takes the plunge, wary insurers watch crypto craze from the sidelines",as tesla takes the plunge wary insurers watch crypto craze from the sidelines,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.1531}"
2021-04-02,Analysis: Cathie Wood's ARK funds still in favor despite poor first-quarter performance,analysis cathie woods ark funds still in favor despite poor firstquarter performance,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6433}"
2021-04-01,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-04-01,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-04-01,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-04-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-04-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-01,Exclusive: White House asks EPA to study how EVs can generate renewable fuel credits,exclusive white house asks epa to study how evs can generate renewable fuel credits,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}"
2021-04-01,Ndau takes center stage as store of value,ndau takes center stage as store of value,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}"
2021-03-31,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-03-31,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-03-31,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-03-31,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-03-31,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-31,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-31,"S&P 500 Closes Shy of Record High, Waiting for 4,000; Tech Bulls Return",sp 500 closes shy of record high waiting for 4000 tech bulls return,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.25}"
2021-03-31,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.26%,us stocks mixed at close of trade dow jones industrial average down 026,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-30,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2021-03-30,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-03-30,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2021-03-30,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-03-30,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
