Date,Title,Text
"Oct 16, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis
WASHINGTON (Reuters) - Democratic presidential hopefuls denounced President Donald Trump's decision to pull U.S. troops back from northern Syria, saying in an..."
"Oct 16, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By James Oliphant
WASHINGTON (Reuters) - The barrage of questions fired at Elizabeth Warren at Tuesday’s debate in Ohio underscored her new front-runner status in the Democratic..."
"Oct 16, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jonathan Landay and Patricia Zengerle
WASHINGTON (Reuters) - Donald Trump's former Russia adviser testified for more than nine hours on Monday behind closed doors, the..."
"Oct 15, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Landay and Patricia Zengerle
WASHINGTON (Reuters) - Donald Trump's former Russia adviser testified for more than nine hours on Monday behind closed doors, the..."
"Oct 14, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Karen Freifeld and Aram Roston
WASHINGTON (Reuters) - President Donald Trump's personal attorney, Rudy Giuliani, was paid $500,000 for work he did for a company co-founded..."
"Oct 14, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
(Reuters) - U.S. Democratic presidential contender Joe Biden would look to ban private money from federal elections, his campaign said on Monday in a plan for..."
"Oct 10, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Mica Rosenberg, Delphine Schrank and Kristina Cooke
(Reuters) - The images were dramatic: Central American migrants moving northward en masse through Mexico - men, women and..."
"Oct 10, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jarrett Renshaw
(Reuters) - President Donald Trump will travel to Minnesota on Thursday for his first campaign rally since Democrats in Washington launched an impeachment..."
"Oct 09, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Rich McKay
(Reuters) - Montgomery, the capital of the southern U.S. state of Alabama, known as the birthplace of the civil rights movement for its 1950s bus boycotts over..."
"Oct 09, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Elizabeth Culliford
(Reuters) - U.S. Democratic presidential candidate Elizabeth Warren took aim at Facebook's political advertising policies on Monday, suggesting without..."
"Oct 08, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Sharon Bernstein
(Reuters) - U.S. Democratic presidential contender Joe Biden would make community college free and invest $70 billion in historically black colleges and..."
"Oct 07, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Valerie Volcovici
WASHINGTON (Reuters) - Democratic presidential hopeful Pete Buttigieg unveiled his plan on Monday to slash prescription drug costs for senior citizens and..."
"Oct 07, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Karen Freifeld
NEW YORK (Reuters) - Rudy Giuliani, a central figure in the impeachment inquiry into President Donald Trump, on Saturday played down his role in a proposed..."
"Oct 07, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Andrew Chung
WASHINGTON (Reuters) - The U.S. Supreme Court on Friday agreed to hear a bid by President Donald Trump's administration to resurrect a federal law that makes..."
"Oct 05, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Patricia Zengerle
WASHINGTON (Reuters) - A top U.S. diplomat in Ukraine thought it was ""crazy"" to withhold military aid for the country as it confronted Russian aggression,..."
"Oct 05, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Yereth Rosen
ANCHORAGE, Alaska (Reuters) - An iconic Alaska tree that is dying off from rising forest temperatures and diminished winter snowpack was deemed ineligible by U.S...."
"Oct 05, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Roberta Rampton and Patricia Zengerle
WASHINGTON (Reuters) - President Donald Trump on Thursday again invited foreign interference in a U.S. presidential election by publicly..."
"Oct 03, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
SACRAMENTO, Calif. (Reuters) - Presidential candidate Elizabeth Warren would make it easier for employees to join unions and make rideshare drivers and other..."
"Oct 03, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Lawrence Hurley
WASHINGTON (Reuters) - The U.S. Supreme Court's new term opens on Monday with the conservative majority in a position to take a more aggressive rightward..."
"Oct 03, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Lawrence Hurley
WASHINGTON (Reuters) - Apple Inc (NASDAQ:AAPL) CEO Tim Cook on Wednesday filed a brief at the U.S. Supreme Court opposing President Donald Trump's effort to..."
"Oct 02, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Ginger Gibson
WASHINGTON (Reuters) - America First Policies, a political action group backing U.S. President Donald Trump, will launch an advertising campaign aimed at..."
"Oct 02, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By John Whitesides and Ginger Gibson
WASHINGTON (Reuters) - Republican President Donald Trump and his party jointly raised $125 million for his 2020 reelection bid in the third..."
"Oct 02, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Patricia Zengerle
WASHINGTON (Reuters) - The top Republican on the U.S. House Armed Services Committee, Representative Mac Thornberry, said on Monday he will not run for..."
"Sep 30, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Daniel Trotta
(Reuters) - Porn star Stormy Daniels has settled a lawsuit against the city of Columbus, Ohio, for $450,000, receiving the payout after she charged that police..."
"Sep 27, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Allen
(Reuters) - North Carolina Democrats filed a new legal challenge to partisan gerrymandering on Friday, asking a state court to order the redrawing before next..."
"Sep 27, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Joseph Ax
BEDFORD, N.H. (Reuters) - Democratic Senator Elizabeth Warren, whose sweeping anti-corruption plan has powered her ascendant presidential campaign, stepped up her..."
"Sep 27, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Stephanie Kelly
NEW YORK (Reuters) - U.S. biofuel industry sources said on Thursday they were concerned that an impeachment inquiry against President Donald Trump could delay a..."
"Sep 25, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jan Wolfe
(Reuters) - The U.S. House of Representatives made headlines by formally launching an impeachment investigation into President Donald Trump, but there is debate among..."
"Sep 25, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Heather Timmons
WASHINGTON (Reuters) - The White House released a memo on Wednesday summarizing President Donald Trump's phone call with Ukrainian President Volodymyr..."
"Sep 25, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Barbara Goldberg
NEW YORK (Reuters) - From late night television hosts to tabloid front pages, the congressional Democrats' impeachment inquiry of U.S. President Trump..."
"Sep 25, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason and David Lawder
UNITED NATIONS (Reuters) - U.S. President Donald Trump delivered a stinging rebuke to China's trade practices on Tuesday at the United Nations..."
"Sep 25, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Noel Randewich
(Reuters) - The move by Democrats in the U.S. Congress on Tuesday to launch a formal impeachment inquiry into President Donald Trump has caused nervousness on..."
"Sep 25, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Patricia Zengerle and David Morgan
WASHINGTON (Reuters) - The U.S. House of Representatives will launch a formal impeachment inquiry into President Donald Trump over reports he..."
"Sep 24, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jarrett Renshaw
WEBSTER CITY, Iowa (Reuters) - Marsha Anderson, 66, is passionate about Pete Buttigieg, the 37-year-old mayor of South Bend, Indiana, extolling his youth,..."
"Sep 24, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Chris Kahn
NEW YORK (Reuters) - Support for Democratic presidential front-runner Joe Biden ticked higher following reports that President Donald Trump pressured his Ukraine..."
"Sep 24, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
NEW YORK (Reuters) - Joe Walsh and Bill Weld, two of the three Republicans challenging President Donald Trump for their party's 2020 presidential..."
"Sep 23, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Amanda Becker
DES MOINES, Iowa (Reuters) - Democrats vying for the nomination to take on Republican U.S. President Donald Trump tried to make a splash on Saturday as they..."
"Sep 23, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By David Morgan
WASHINGTON (Reuters) - U.S. Democratic presidential candidate Cory Booker will drop out of the running for his party's 2020 White House nomination unless he..."
"Sep 23, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By John Whitesides
WASHINGTON (Reuters) - U.S. presidential candidate Bernie Sanders released a plan on Saturday to eliminate $81 billion in Americans' existing medical debt,..."
"Sep 19, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Bryan Pietsch and Richard Cowan
WASHINGTON (Reuters) - A bipartisan group of U.S. lawmakers said on Thursday they are forming a caucus to combat the ""epidemic"" of youth vaping,..."
"Sep 19, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Trevor Hunnicutt
GALIVANTS FERRY, S.C. (Reuters) - A marching band played and several hundred people roared for former U.S. Vice President Joe Biden at a South Carolina country..."
"Sep 18, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By David Shepardson
WASHINGTON (Reuters) - U.S. President Donald Trump confirmed on Wednesday the Environmental Protection Agency will revoke California's authority to require..."
"Sep 18, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland and Roberta Rampton
WASHINGTON (Reuters) - Known for acting on impulse, President Donald Trump has adopted an uncharacteristically go-slow approach over whether to..."
"Sep 15, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Ax
HOUSTON (Reuters) - Former U.S. Representative Beto O'Rourke did not hesitate during Thursday night's Democratic presidential debate when asked whether he..."
"Sep 13, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Ginger Gibson
WASHINGTON (Reuters) - Democratic presidential hopefuls criticized President Donald Trump's trade war with China but gave no hint they would work toward a..."
"Sep 13, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Susan Heavey and Mohammad Zargham
WASHINGTON (Reuters) - The United States is still pursuing its campaign of ""maximum pressure"" against Iran, U.S. Treasury Secretary Steven..."
"Sep 11, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jarrett Renshaw and Susan Cornwell
(Reuters) - Democrats preached optimism on Wednesday after losing a special congressional election in North Carolina, citing suburban gains..."
"Sep 11, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Ginger Gibson
(Reuters) - Leading Democratic White House contenders Joe Biden and Elizabeth Warren will share the stage for the first time on Thursday when the top 10 candidates..."
"Sep 11, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland and Jeff Mason
WASHINGTON (Reuters) - President Donald Trump's short list for the post of national security adviser is made up of reliable conservatives with..."
"Sep 10, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Arshad Mohammed
WASHINGTON (Reuters) - John Bolton's departure from the White House removes an obstacle to the possibility of U.S.-Iranian nuclear talks, but the odds of..."
"Sep 10, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Patricia Zengerle
WASHINGTON (Reuters) - A group of U.S. senators asked President Donald Trump's administration on Tuesday to assess U.S. export rules for Hong Kong,..."
"Sep 10, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland
WASHINGTON (Reuters) - John Bolton was always an odd fit to be U.S. President Donald Trump's national security adviser: a conservative hawk who advocated for..."
"Sep 09, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Allen
NEW YORK (Reuters) - Former U.S. Defense Secretary Jim Mattis said on Monday anti-government protests in Hong Kong were ""not an internal"" Chinese matter and that..."
"Sep 09, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Phil Stewart and Jason Lange
WASHINGTON/ISLAMABAD (Reuters) - U.S. President Donald Trump on Saturday said he canceled peace talks with Afghanistan's Taliban leaders after..."
"Sep 09, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Morgan
WASHINGTON (Reuters) - A powerful House of Representatives panel could soon step up pressure on the Pentagon for documents about an airport near a Trump-owned golf..."
"Sep 06, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Moira Warburton
TORONTO (Reuters) - Anthony Scaramucci, financial investor and short-lived communications director for U.S. President Donald Trump, said on Friday that he was..."
"Sep 06, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Idrees Ali
LONDON (Reuters) - U.S. Defense Secretary Mark Esper said that European nations should consider funding projects in their countries after the Pentagon diverted money..."
"Sep 06, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Alexandra Alper
SHANNON, Ireland (Reuters) - U.S. Vice President Mike Pence drew fire from Democrats on Tuesday when he met with Irish leaders in the capital Dublin but stayed..."
"Sep 04, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Ax
NEW YORK (Reuters) - U.S. presidential hopeful Cory Booker unveiled a $3 trillion plan to address climate change on Tuesday, vowing to reach a 100% clean energy..."
"Sep 03, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By James Oliphant
WASHINGTON (Reuters) - As summer ends and the race for the 2020 Democratic U.S. presidential nomination shifts into a higher gear, former Vice President Joe..."
"Sep 03, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland
WASHINGTON (Reuters) - As the United States grappled with yet another mass shooting event on Sunday, President Donald Trump said that background checks on gun..."
"Aug 30, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Stempel
(Reuters) - Lawyers for former U.S. national security adviser Michael Flynn accused the federal government of stalling their efforts to defend him, and said the..."
"Aug 30, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Letitia Stein
ST. PETERSBURG, Fla. (Reuters) - Ellen Kirschner is no cheerleader for Donald Trump, but the retired Florida letter carrier also feels unsure about voting for a..."
"Aug 30, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Shepardson
WASHINGTON (Reuters) - The Knight First Amendment Institute at Columbia University said on Thursday it asked Democratic U.S. Representative Alexandria..."
"Aug 29, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid
LOS ANGELES (Reuters) - Democratic presidential candidate Beto O'Rourke released a plan on Thursday that would end Republican President Donald Trump's trade..."
"Aug 29, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jan Wolfe
(Reuters) - U.S. immigration officials on Thursday defended a new policy that ends automatic citizenship for some children born to U.S. citizens stationed abroad as..."
"Aug 29, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Amanda Becker
WASHINGTON (Reuters) - U.S. Democratic presidential hopeful Kamala Harris will announce a plan on Thursday aimed at ensuring individuals with disabilities have..."
"Aug 28, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Stempel
NEW YORK (Reuters) - As schools begin reopening their doors to children nationwide, the U.S. government has told a federal judge that states have no power to..."
"Aug 28, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jeff Mason
BIARRITZ, France (Reuters) - U.S. President Donald Trump, responding to a question about climate change after skipping a G7 session on the issue, said on Monday that..."
"Aug 27, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Morgan
WASHINGTON (Reuters) - The U.S. House Judiciary Committee on Monday subpoenaed former White House aide Rob Porter to testify about alleged efforts by President..."
"Aug 23, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By David Shepardson
WASHINGTON (Reuters) - President Donald Trump is challenging a federal appeals court decision that ruled he violated the U.S. Constitution by blocking people..."
"Aug 23, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Doina Chiacu
WASHINGTON (Reuters) - Joe Walsh, a conservative former U.S. congressman turned talk show host, said on Thursday he was leaning toward a Republican primary..."
"Aug 23, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jason Lange
WASHINGTON (Reuters) - A slowdown in U.S. manufacturing is hitting jobs in states that flipped to Donald Trump in the 2016 election and that will be key to the..."
"Aug 21, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jan Wolfe
WASHINGTON (Reuters) - A federal judge on Wednesday allowed President Donald Trump to appeal key preliminary rulings in a lawsuit accusing him of violating..."
"Aug 21, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Ginger Gibson
WASHINGTON (Reuters) - U.S. Democratic presidential hopeful Elizabeth Warren on Tuesday proposed sweeping changes to federal and state criminal justice systems,..."
"Aug 16, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Valerie Volcovici
WASHINGTON (Reuters) - U.S. Democratic presidential candidate Elizabeth Warren on Friday unveiled her latest policy plan, which aims to empower Native American..."
"Aug 16, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Tim Reid
(Reuters) - Democratic presidential candidate Beto O'Rourke unveiled a plan on Friday to classify white supremacist violence as an organized crime problem and to..."
"Aug 16, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Daniel Trotta
NEW YORK (Reuters) - A Trump administration plan to cut legal immigration by poor people will likely result in sicker children, more communicable diseases and..."
"Aug 14, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Amanda Becker
WASHINGTON (Reuters) - Democratic presidential contender Kamala Harris on Wednesday released a plan to address what she termed domestic terrorism after three..."
"Aug 14, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Andrew Osborn
MOSCOW (Reuters) - The last major nuclear arms control treaty between Russia and the United States is outdated and flawed, the U.S. ambassador to Moscow said on..."
"Aug 14, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Brunnstrom
WASHINGTON (Reuters) - A prominent U.S. senator warned China on Tuesday Hong Kong could lose its special U.S. trade status if Beijing intervenes directly to..."
"Aug 12, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By James Oliphant and Amanda Becker
DES MOINES, Iowa (Reuters) - Democratic presidential contenders urged Congress on Saturday to take action to curb gun violence in the wake of..."
"Aug 12, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Tim Reid
LOS ANGELES (Reuters) - Democratic presidential candidate Pete Buttigieg unveiled a healthcare plan on Friday to provide coverage to all rural Americans and Native..."
"Aug 11, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Shepardson
WASHINGTON (Reuters) - The top official of the U.S. National Highway Traffic Safety Administration, who has been key to President Donald Trump's effort to..."
"Aug 08, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason
EL PASO, Texas (Reuters) - U.S. President Donald Trump met victims and first responders from last weekend's deadly shootings in Texas and Ohio on Wednesday, as..."
"Aug 08, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Matthew Lavietes
NEW YORK (Reuters) - The Democratic primary race for Queens district attorney finally came to end an end on Tuesday with political newcomer Tiffany Cabán, a..."
"Aug 07, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
(Reuters) - U.S. presidential hopeful Amy Klobuchar on Wednesday will propose help for American farmers including looser restrictions on biofuels and student..."
"Aug 07, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Mitra Taj
LIMA (Reuters) - U.S. national security adviser John Bolton on Tuesday said Washington was ready to impose sanctions on any international company doing business with..."
"Aug 07, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jan Wolfe
(Reuters) - Peter Strzok, the FBI agent who came under fire from U.S. President Donald Trump and other Republicans for sending text messages that disparaged Trump..."
"Aug 06, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
SACRAMENTO, Calif. (Reuters) - A conservative legal group has filed a lawsuit seeking to block a new California law aimed at forcing Republican U.S. President..."
"Aug 05, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Tim Reid
LAS VEGAS, Nevada (Reuters) - Democratic presidential front-runner and former U.S. Vice President Joe Biden mounted a fierce defense of Barack Obama's legacy on..."
"Aug 05, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Katanga Johnson
WASHINGTON (Reuters) - U.S. President Donald Trump's administration is considering unveiling, as early as September, his healthcare plan as part of his..."
"Aug 02, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonas Ekblom
(Reuters) - Nearly a majority of Democratic lawmakers in the 435-member U.S. House of Representatives have now said they support starting impeachment proceedings..."
"Aug 02, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland
WASHINGTON (Reuters) - Some of U.S. President Donald Trump's allies worry his racially charged fights with opponents are hurting his re-election chances even..."
"Aug 01, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By James Oliphant
WASHINGTON (Reuters) - After two sets of Democratic presidential debates, it appears that Joe Biden and Elizabeth Warren, at least at the moment, are two..."
"Aug 01, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Elizabeth Culliford
SAN FRANCISCO (Reuters) - Minutes after Democratic presidential front-runner Joe Biden bungled his closing statement in Wednesday's debate by telling..."
"Aug 01, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Ginger Gibson
WASHINGTON (Reuters) - Former President Barack Obama was not on the Democratic presidential candidate debate stage on Wednesday night, but he was omnipresent as..."
"Jul 31, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By John Whitesides and Jarrett Renshaw
DETROIT (Reuters) - Elizabeth Warren and Bernie Sanders offered an unabashed defense of their progressive policies during a Democratic..."
"Jul 30, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jan Wolfe and David Morgan
(Reuters) - U.S. President Donald Trump's personal lawyers on Tuesday urged a judge to require a House of Representative panel to notify them ""at..."
"Jul 29, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Nate Raymond
(Reuters) - A federal judge on Monday overturned the Trump administration's approval of a plan by the state of New Hampshire to impose work requirements on..."
"Jul 29, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Lesley Wroughton
WASHINGTON (Reuters) - President Donald Trump on Sunday said disparaging comments he made about a prominent African-American lawmaker and his Baltimore district..."
"Jul 29, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jan Wolfe
(Reuters) - A U.S. judge will hear arguments on July 29 in President Donald Trump's lawsuit seeking to block a House of Representatives committee from obtaining..."
"Jul 26, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Nick Brown
SAN JUAN (Reuters) - The resignation of Puerto Rico's governor after mass protests has sparked a succession battle, and the winner could be a Washington..."
"Jul 26, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Tim Reid
(Reuters) - Democratic presidential candidate Pete Buttigieg unveiled a plan on Friday to raise wages and strengthen the rights of American workers, including ""gig..."
"Jul 26, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Patricia Zengerle
WASHINGTON (Reuters) - The U.S. Senate Foreign Relations Committee on Thursday backed legislation that would impose sanctions on the Saudi royal family and..."
"Jul 24, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Stempel
NEW YORK (Reuters) - A federal judge on Wednesday said U.S. President Donald Trump and his adult children must face part of a lawsuit alleging they used their..."
"Jul 24, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Patricia Zengerle
WASHINGTON (Reuters) - The U.S. Senate will vote within days on whether to override President Donald Trump's vetoes of legislation to block the sale of..."
"Jul 24, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By David Shepardson
WASHINGTON (Reuters) - U.S. National Transportation Safety Board chairman Robert Sumwalt told Congress on Wednesday his agency would outline recommendations on..."
"Jul 23, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Timothy Gardner
WASHINGTON (Reuters) - A group of U.S. House Democrats on Tuesday unveiled a climate change plan they said featured a ""more realistic"" goal to cut carbon..."
"Jul 23, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Andy Sullivan
BUFFALO, N.Y. (Reuters) - Monae Davis walked out of prison on March 7, thanks to a new law that eased some of the harshest aspects of the United States' war..."
"Jul 23, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Chris Kahn
(Reuters) - When Robert Mueller testifies before Congress on Wednesday about his probe of Russian interference in the 2016 election and possible obstruction of..."
"Jul 23, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By M.B. Pell and Joshua Schneyer
NEW YORK (Reuters) - The U.S. Air Force has suspended paying incentive fees at all 21 military housing bases operated by landlord Balfour Beatty..."
"Jul 23, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Matthew Lavietes
NEW YORK (Reuters) - U.S. Representative Alexandria Ocasio-Cortez said on Saturday that President Donald Trump relished a chant by the crowd at a campaign rally..."
"Jul 19, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By David Morgan
WASHINGTON (Reuters) - When former U.S. Special Counsel Robert Mueller appears in Congress on Wednesday, House Democrats will try to focus his testimony on clear..."
"Jul 19, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Sharon Bernstein
SACRAMENTO, Calif. (Reuters) - Billionaire Tom Steyer, a longtime friend and key donor to liberal candidates and causes, says he decided to run for the..."
"Jul 19, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By James Oliphant
WASHINGTON (Reuters) - As U.S. President Donald Trump intensifies his efforts to brand four progressive congresswomen as the new face of the Democratic Party, its..."
"Jul 18, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By David Lawder and Richard Cowan
CHANTILLY, France/WASHINGTON (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Thursday that the Trump administration and congressional..."
"Jul 18, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jan Wolfe
WASHINGTON (Reuters) - The U.S. House of Representatives voted on Wednesday to hold Attorney General William Barr and Commerce Secretary Wilbur Ross in criminal..."
"Jul 17, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Richard Cowan
WASHINGTON (Reuters) - U.S. Republican Senator Lisa Murkowski picks her fights carefully with President Donald Trump, who won her home state of Alaska in 2016 by..."
"Jul 17, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Ayenat Mersie
NEW YORK (Reuters) - Senators Sherrod Brown of Ohio and Ron Wyden of Oregon urged the U.S. Customs and Border Protection (CBP) agency to block the import of cocoa..."
"Jul 17, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Bryan Pietsch
WASHINGTON (Reuters) - Legislation approved by the U.S. House of Representatives would block President Donald Trump's plan to overhaul small-arms export..."
"Jul 17, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Phil Stewart and Idrees Ali
WASHINGTON (Reuters) - Democratic Senator and presidential hopeful Elizabeth Warren on Tuesday clashed with Mark Esper, President Donald Trump's..."
"Jul 16, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid
LOS ANGELES (Reuters) - Democratic presidential candidate Kamala Harris unveiled a plan on Tuesday to crack down on pharmaceutical companies which overcharge for..."
"Jul 16, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Andrea Shalal
WASHINGTON (Reuters) - President Donald Trump and his top advisers on Monday stepped up their drive to win congressional passage of a trade deal with Canada and..."
"Jul 16, 2019",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Ginger Gibson
WASHINGTON (Reuters) - U.S. Representative Alexandria Ocasio-Cortez, who has been in the middle of a controversy that includes House Democratic leadership and..."
"Jul 15, 2019",Top 5 Things to Watch in Markets in the Week Ahead,"By Humeyra Pamuk and Sarah N. Lynch
WASHINGTON (Reuters) - In a court case that could further strain U.S. relations with Turkey and weigh on the sentencing of former U.S. national..."
"Jul 15, 2019",Dow Futures Move Higher As Investors Brace for Earnings,"By Jeff Mason and Richard Cowan
WASHINGTON (Reuters) - Democrats in the U.S. Congress moved on Monday to formally censure President Donald Trump's attacks on four minority..."
