tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-0.475
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.475
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.475
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,0.75,False,-0.478
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,0.75,False,-0.478
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,0.75,False,-0.479
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,0.75,False,-0.479
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,0.75,False,-0.493
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.504
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-0.505
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,0.75,False,-0.507
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.523
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.534
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.534
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.536
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.549
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.554
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.574
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.582
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.584
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.585
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-0.599
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.6
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.601
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.612
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.618
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.618
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.618
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-0.618
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.627
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.637
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-0.639
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.639
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.639
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.639
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.639
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-0.648
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.659
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-0.661
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.669
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.677
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.681
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-0.682
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-0.682
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.682
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.682
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-0.682
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.686
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.686
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.692
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-0.714
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.717
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.717
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.72
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.721
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.721
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-0.725
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.726
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.726
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.726
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-0.726
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-0.726
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.734
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.735
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.742
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.751
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.751
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.762
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.767
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.778
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-0.78
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.783
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-0.789
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-0.789
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-0.796
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.796
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.797
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.805
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.809
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.815
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-0.822
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-0.824
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-0.824
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-0.83
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-0.832
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-0.833
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.834
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.834
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.836
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.842
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.847
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.847
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.847
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.85
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.853
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.853
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.856
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-0.856
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,-0.871
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.872
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.872
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-0.878
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.879
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.879
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.883
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.884
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-0.903
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-0.903
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-0.905
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-0.906
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.907
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.907
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.908
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.908
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.911
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.911
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-0.915
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.917
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.917
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.917
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-0.917
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-0.917
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-0.918
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.923
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.923
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.924
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-0.925
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-0.925
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.929
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.93
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.93
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-0.93
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.93
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-0.933
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-0.933
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.934
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.934
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.944
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.949
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.952
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.954
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.963
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.963
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.963
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.963
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.965
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.966
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.966
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.969
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.977
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-0.996
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-0.996
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.004
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.007
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-1.009
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-1.009
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-1.011
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.011
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-1.011
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.018
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-1.021
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.041
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-1.042
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.043
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.046
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.046
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-1.053
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-1.055
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-1.056
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.057
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.057
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.064
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.064
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.069
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.069
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.069
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-1.07
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-1.07
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-1.07
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-1.073
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.08
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-1.089
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.095
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.095
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.097
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.097
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.098
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.098
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.099
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.099
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.1
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.104
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.106
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.107
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.107
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-1.108
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.109
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-1.11
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-1.11
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.117
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-1.15
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.15
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-1.151
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-1.151
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.157
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.16
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.162
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.168
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.175
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.193
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.195
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.196
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-1.216
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-1.216
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-1.216
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.22
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.223
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.225
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.225
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-1.236
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-1.236
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.241
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,-1.265
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-1.265
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.267
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.27
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.27
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-1.272
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.273
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-1.292
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.292
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-1.293
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.295
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.311
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-1.324
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.324
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-1.336
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-1.348
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-1.355
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.356
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-1.357
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-1.359
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-1.36
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-1.365
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-1.371
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-1.374
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.374
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.382
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-1.382
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.391
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.391
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.394
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.401
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-1.412
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-1.412
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.418
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.418
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.428
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.43
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-1.457
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-1.469
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-1.47
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-1.479
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-1.484
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-1.49
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-1.51
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-1.56
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-1.567
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-1.567
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-1.567
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-1.575
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.579
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.596
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.61
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-1.61
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-1.611
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.614
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-1.616
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-1.621
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-1.621
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.621
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-1.621
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.621
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-1.628
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-1.641
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-1.641
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-1.641
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-1.641
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-1.641
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-1.641
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-1.642
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-1.645
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-1.653
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-1.653
