Date,Title,Processed Title,Sentence Title,Label Title,Score Title
2020-03-14,"Mnuchin says U.S. coronavirus aid bill cost should be significant, not huge",mnuchin says us coronavirus aid bill cost should be significant not huge,"Sentence: ""mnuchin says us coronavirus aid bill cost should be significant not huge"" → NEGATIVE (0.9931)",NEGATIVE,-0.9931387305259705
2020-03-14,Trump considering full pardon for ex-adviser Michael Flynn,trump considering full pardon for exadviser michael flynn,"Sentence: ""trump considering full pardon for exadviser michael flynn"" → NEGATIVE (0.9872)",NEGATIVE,-0.9871806502342224
2020-03-12,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-12,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-12,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-12,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-12,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-11,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-11,Democratic presidential hopeful Biden attacks Trump's coronavirus response,democratic presidential hopeful biden attacks trumps coronavirus response,"Sentence: ""democratic presidential hopeful biden attacks trumps coronavirus response"" → NEGATIVE (0.9999)",NEGATIVE,-0.9998592138290405
2020-03-11,Democrats change presidential debate location due to coronavirus,democrats change presidential debate location due to coronavirus,"Sentence: ""democrats change presidential debate location due to coronavirus"" → NEGATIVE (0.9996)",NEGATIVE,-0.999607264995575
2020-03-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-10,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-10,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-10,"In blow to ex-attorney general Sessions, Trump endorses challenger in Alabama",in blow to exattorney general sessions trump endorses challenger in alabama,"Sentence: ""in blow to exattorney general sessions trump endorses challenger in alabama"" → NEGATIVE (0.7176)",NEGATIVE,-0.717605710029602
2020-03-10,"In crushing blow to Bernie Sanders, Joe Biden scores big Michigan win",in crushing blow to bernie sanders joe biden scores big michigan win,"Sentence: ""in crushing blow to bernie sanders joe biden scores big michigan win"" → POSITIVE (0.9655)",POSITIVE,0.965474009513855
2020-03-08,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-06,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-06,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-06,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-06,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-06,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-06,Battleground Michigan seen as last stand for Bernie Sanders,battleground michigan seen as last stand for bernie sanders,"Sentence: ""battleground michigan seen as last stand for bernie sanders"" → POSITIVE (0.5132)",POSITIVE,0.5131566524505615
2020-03-06,Trump abruptly replaces acting chief of staff Mulvaney with North Carolina lawmaker,trump abruptly replaces acting chief of staff mulvaney with north carolina lawmaker,"Sentence: ""trump abruptly replaces acting chief of staff mulvaney with north carolina lawmaker"" → NEGATIVE (0.9526)",NEGATIVE,-0.9526191353797913
2020-03-05,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-05,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-04,Facebook decides to take down Trump 2020 campaign's 'census' ads,facebook decides to take down trump 2020 campaigns census ads,"Sentence: ""facebook decides to take down trump 2020 campaigns census ads"" → NEGATIVE (0.9997)",NEGATIVE,-0.9997332692146301
2020-03-04,Biden's comeback leaves Sanders little time to expand appeal,bidens comeback leaves sanders little time to expand appeal,"Sentence: ""bidens comeback leaves sanders little time to expand appeal"" → NEGATIVE (0.9438)",NEGATIVE,-0.9438036680221558
2020-03-04,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-03,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-03,Super Tuesday voters largely split into two camps: Bernie versus Biden - Edison Research,super tuesday voters largely split into two camps bernie versus biden  edison research,"Sentence: ""super tuesday voters largely split into two camps bernie versus biden edison research"" → NEGATIVE (0.9928)",NEGATIVE,-0.9928044676780701
2020-03-03,Biden boom slows Sanders' march on Super Tuesday,biden boom slows sanders march on super tuesday,"Sentence: ""biden boom slows sanders march on super tuesday"" → NEGATIVE (0.9859)",NEGATIVE,-0.9858936071395874
2020-03-02,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-03-02,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-03-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-03-02,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-03-02,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-03-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-03-01,Bloomberg’s big bet: Can money beat Biden's momentum?,bloombergs big bet can money beat bidens momentum,"Sentence: ""bloombergs big bet can money beat bidens momentum"" → POSITIVE (0.6698)",POSITIVE,0.6698240637779236
2020-03-01,Moderate Klobuchar's 'stealth campaign' for U.S. presidency comes to an end,moderate klobuchars stealth campaign for us presidency comes to an end,"Sentence: ""moderate klobuchars stealth campaign for us presidency comes to an end"" → NEGATIVE (0.9669)",NEGATIVE,-0.9669131636619568
2020-02-29,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-28,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-28,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-28,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-28,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-28,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-28,Trump allies hope to ride anti-socialist rhetoric to election win,trump allies hope to ride antisocialist rhetoric to election win,"Sentence: ""trump allies hope to ride antisocialist rhetoric to election win"" → POSITIVE (0.7519)",POSITIVE,0.7518520951271057
2020-02-28,"On the trail: Biden aims for 'significant' South Carolina win, Trump urges supporters to intervene",on the trail biden aims for significant south carolina win trump urges supporters to intervene,"Sentence: ""on the trail biden aims for significant south carolina win trump urges supporters to intervene"" → NEGATIVE (0.7134)",NEGATIVE,-0.7134090662002563
2020-02-26,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-26,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-26,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-26,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-26,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-26,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-26,"Ad spending nears $900 million, Biden lands key endorsement as Democrats campaign in South Carolina",ad spending nears 900 million biden lands key endorsement as democrats campaign in south carolina,"Sentence: ""ad spending nears 900 million biden lands key endorsement as democrats campaign in south carolina"" → NEGATIVE (0.8902)",NEGATIVE,-0.8901695609092712
2020-02-26,Trump campaign plans information centers for black voters in battleground states,trump campaign plans information centers for black voters in battleground states,"Sentence: ""trump campaign plans information centers for black voters in battleground states"" → POSITIVE (0.6276)",POSITIVE,0.6275563836097717
2020-02-25,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-25,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-25,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-25,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-25,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-24,"UK court told Assange tried to call White House, Hillary Clinton over data dump",uk court told assange tried to call white house hillary clinton over data dump,"Sentence: ""uk court told assange tried to call white house hillary clinton over data dump"" → NEGATIVE (0.9984)",NEGATIVE,-0.9984421133995056
2020-02-24,U.S. Senate Democrats seeking at least $3.1 bln to battle coronavirus,us senate democrats seeking at least 31 bln to battle coronavirus,"Sentence: ""us senate democrats seeking at least 31 bln to battle coronavirus"" → NEGATIVE (0.9924)",NEGATIVE,-0.9924152493476868
2020-02-23,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-23,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-22,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-22,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-22,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-22,"As Grenell moves to spy post, Trump looks for new ambassador to Germany",as grenell moves to spy post trump looks for new ambassador to germany,"Sentence: ""as grenell moves to spy post trump looks for new ambassador to germany"" → NEGATIVE (0.8617)",NEGATIVE,-0.8616565465927124
2020-02-21,"Sanders scores decisive win in Nevada, Biden headed for second-place finish",sanders scores decisive win in nevada biden headed for secondplace finish,"Sentence: ""sanders scores decisive win in nevada biden headed for secondplace finish"" → POSITIVE (0.9932)",POSITIVE,0.9931893348693848
2020-02-20,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-20,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-20,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-20,"Joe Biden's campaign raised $8.9 million in January, ended month with $7.1 million cash",joe bidens campaign raised 89 million in january ended month with 71 million cash,"Sentence: ""joe bidens campaign raised 89 million in january ended month with 71 million cash"" → POSITIVE (0.7389)",POSITIVE,0.7388970851898193
2020-02-20,U.S. Democrat Klobuchar's campaign raised $5.5 million in January,us democrat klobuchars campaign raised 55 million in january,"Sentence: ""us democrat klobuchars campaign raised 55 million in january"" → POSITIVE (0.6886)",POSITIVE,0.688606321811676
2020-02-19,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-19,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-19,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2020-02-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-18,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-18,Democratic presidential candidate Warren gets super PAC help despite past opposition,democratic presidential candidate warren gets super pac help despite past opposition,"Sentence: ""democratic presidential candidate warren gets super pac help despite past opposition"" → POSITIVE (0.9767)",POSITIVE,0.9766647815704346
2020-02-18,Former Democratic presidential hopeful Yang joins CNN as commentator,former democratic presidential hopeful yang joins cnn as commentator,"Sentence: ""former democratic presidential hopeful yang joins cnn as commentator"" → NEGATIVE (0.6723)",NEGATIVE,-0.6722956299781799
2020-02-17,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-17,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-16,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-16,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-16,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-15,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-15,"More than 26,000 Democrats show up for first two days of Nevada early voting",more than 26000 democrats show up for first two days of nevada early voting,"Sentence: ""more than 26000 democrats show up for first two days of nevada early voting"" → POSITIVE (0.5242)",POSITIVE,0.524157702922821
2020-02-15,"Trump kicks off Daytona 500 race with limo loop, Air Force One flyby",trump kicks off daytona 500 race with limo loop air force one flyby,"Sentence: ""trump kicks off daytona 500 race with limo loop air force one flyby"" → NEGATIVE (0.7412)",NEGATIVE,-0.7412096261978149
2020-02-13,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-13,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2020-02-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-13,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-13,Bernie Sanders to online trolls: Stop 'ugly personal attacks',bernie sanders to online trolls stop ugly personal attacks,"Sentence: ""bernie sanders to online trolls stop ugly personal attacks"" → POSITIVE (0.5531)",POSITIVE,0.5531357526779175
2020-02-13,Trump administration taking $3.8 billion more from military for Mexico border wall,trump administration taking 38 billion more from military for mexico border wall,"Sentence: ""trump administration taking 38 billion more from military for mexico border wall"" → NEGATIVE (0.9577)",NEGATIVE,-0.9576847553253174
2020-02-12,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-12,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-12,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
