Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
2019-11-08,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Simon Lewis
WASHINGTON (Reuters) - U.S. Democratic presidential contender Bernie Sanders said on Thursday he would put a moratorium on deportations from the United States and...",oil rises as opec members voice support for supply cut,"by simon lewis washington reuters  us democratic presidential contender bernie sanders said on thursday he would put a moratorium on deportations from the united states and","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.5106}",True,True
2019-11-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Brad Brooks
(Reuters) - Virginia Governor Ralph Northam's push for new gun control laws after the May massacre of 12 people in Virginia Beach flopped when the...",top 5 things to watch in markets in the week ahead,"by brad brooks reuters  virginia governor ralph northams push for new gun control laws after the may massacre of 12 people in virginia beach flopped when the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.34}",True,False
2019-11-06,Dow Futures Move Higher As Investors Brace for Earnings,"By Gregory Scruggs
LOS ANGELES (Reuters) - Seattle's city council race was a toss-up between a pro-business and a progressive council on Tuesday night, despite record election...",dow futures move higher as investors brace for earnings,"by gregory scruggs los angeles reuters  seattles city council race was a tossup between a probusiness and a progressive council on tuesday night despite record election","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-11-06,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
(Reuters) - U.S. presidential contender Joe Biden launched a new attack on one of his fiercest rivals in the Democratic party on Tuesday, accusing U.S. Senator...",oil rises as opec members voice support for supply cut,"by trevor hunnicutt reuters  us presidential contender joe biden launched a new attack on one of his fiercest rivals in the democratic party on tuesday accusing us senator","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.148, 'neu': 0.677, 'pos': 0.175, 'compound': -0.0258}",True,False
2019-11-05,Top 5 Things to Watch in Markets in the Week Ahead,"By Brendan Pierson
NEW YORK (Reuters) - President Donald Trump's longtime accounting firm must hand over eight years of his tax returns to New York prosecutors, a U.S. appeals...",top 5 things to watch in markets in the week ahead,"by brendan pierson new york reuters  president donald trumps longtime accounting firm must hand over eight years of his tax returns to new york prosecutors a us appeals","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4939}",True,True
2019-11-05,Dow Futures Move Higher As Investors Brace for Earnings,"By Jarrett Renshaw
NEW YORK (Reuters) - Democratic presidential contender Pete Buttigieg is poised to tap into his deep financial resources to boost operations in several...",dow futures move higher as investors brace for earnings,"by jarrett renshaw new york reuters  democratic presidential contender pete buttigieg is poised to tap into his deep financial resources to boost operations in several","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.6369}",False,True
2019-11-05,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Tim Reid
(Reuters) - President Donald Trump's campaign team has been developing a plan to portray White House hopeful Elizabeth Warren as dishonest and untrustworthy -...",oil rises as opec members voice support for supply cut,"by tim reid reuters  president donald trumps campaign team has been developing a plan to portray white house hopeful elizabeth warren as dishonest and untrustworthy ","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.128, 'neu': 0.759, 'pos': 0.114, 'compound': -0.1027}",True,False
2019-11-02,Top 5 Things to Watch in Markets in the Week Ahead,"By Mark Hosenball and Timothy Gardner
WASHINGTON (Reuters) - U.S. Energy Secretary Rick Perry, a member of President Donald Trump's Cabinet who has played a pivotal role in...",top 5 things to watch in markets in the week ahead,"by mark hosenball and timothy gardner washington reuters  us energy secretary rick perry a member of president donald trumps cabinet who has played a pivotal role in","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.5423}",True,True
2019-11-02,Dow Futures Move Higher As Investors Brace for Earnings,"By Ted Hesson
WASHINGTON (Reuters) - Chad Wolf, a little-known policy staffer at the U.S. Department of Homeland Security (DHS), will be the agency's new acting secretary,...",dow futures move higher as investors brace for earnings,"by ted hesson washington reuters  chad wolf a littleknown policy staffer at the us department of homeland security dhs will be the agencys new acting secretary","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.34}",False,True
2019-11-02,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Tim Reid and Amanda Becker
WASHINGTON (Reuters) - Democrat Beto O'Rourke dropped out of the crowded 2020 U.S. presidential race on Friday, saying it had become clear his...",oil rises as opec members voice support for supply cut,"by tim reid and amanda becker washington reuters  democrat beto orourke dropped out of the crowded 2020 us presidential race on friday saying it had become clear his","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3818}",True,True
2019-11-01,Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis
WASHINGTON (Reuters) - U.S. President Donald Trump’s withdrawal of forces from northern Syria in October united the Democratic candidates hoping to take on the...",top 5 things to watch in markets in the week ahead,"by simon lewis washington reuters  us president donald trumps withdrawal of forces from northern syria in october united the democratic candidates hoping to take on the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6908}",True,True
2019-10-31,Dow Futures Move Higher As Investors Brace for Earnings,"By Amanda Becker and James Oliphant
WASHINGTON (Reuters) - Democratic U.S. senators vying for the party's 2020 presidential nomination face the increasing likelihood of being...",dow futures move higher as investors brace for earnings,"by amanda becker and james oliphant washington reuters  democratic us senators vying for the partys 2020 presidential nomination face the increasing likelihood of being","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-10-31,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By John Whitesides
FREDERICKSBURG, Va. (Reuters) - The off-year elections for the Virginia state legislature are often a quiet, little-noticed interlude before the frenzy of the...",oil rises as opec members voice support for supply cut,"by john whitesides fredericksburg va reuters  the offyear elections for the virginia state legislature are often a quiet littlenoticed interlude before the frenzy of the","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3182}",True,False
2019-10-29,Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Landay
WASHINGTON (Reuters) - A senior Democratic senator on Tuesday asked a U.S. government watchdog to assess Secretary of State Mike Pompeo's compliance with a...",top 5 things to watch in markets in the week ahead,"by jonathan landay washington reuters  a senior democratic senator on tuesday asked a us government watchdog to assess secretary of state mike pompeos compliance with a","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-29,Dow Futures Move Higher As Investors Brace for Earnings,"By Joseph Ax
NEW YORK (Reuters) - A longtime associate of former Vice President Joe Biden has launched a super PAC to support Biden's presidential candidacy after the campaign...",dow futures move higher as investors brace for earnings,"by joseph ax new york reuters  a longtime associate of former vice president joe biden has launched a super pac to support bidens presidential candidacy after the campaign","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.7964}",False,True
2019-10-29,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Sarah N. Lynch
WASHINGTON (Reuters) - U.S. prosecutors on Tuesday accused President Donald Trump's former national security adviser Michael Flynn of making ""an...",oil rises as opec members voice support for supply cut,"by sarah n lynch washington reuters  us prosecutors on tuesday accused president donald trumps former national security adviser michael flynn of making an","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.089, 'neu': 0.813, 'pos': 0.098, 'compound': 0.0516}",True,True
2019-10-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Pete Schroeder
WASHINGTON (Reuters) - U.S. Representative Katie Hill, who is under investigation by the House ethics committee over an alleged relationship with a congressional...",top 5 things to watch in markets in the week ahead,"by pete schroeder washington reuters  us representative katie hill who is under investigation by the house ethics committee over an alleged relationship with a congressional","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland
WASHINGTON (Reuters) - For President Donald Trump, the death of Islamic State leader Abu Bakr al-Baghdadi is a signature achievement that may help quell growing...",dow futures move higher as investors brace for earnings,"by steve holland washington reuters  for president donald trump the death of islamic state leader abu bakr albaghdadi is a signature achievement that may help quell growing","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.125, 'neu': 0.735, 'pos': 0.141, 'compound': -0.128}",False,False
2019-10-27,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Ginger Gibson
WASHINGTON (Reuters) - U.S. Senator Amy Klobuchar wants to make community college and programs designed to teach technical trades free, but stopped short of...",oil rises as opec members voice support for supply cut,"by ginger gibson washington reuters  us senator amy klobuchar wants to make community college and programs designed to teach technical trades free but stopped short of","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.082, 'neu': 0.842, 'pos': 0.075, 'compound': -0.0516}",True,False
2019-10-25,Top 5 Things to Watch in Markets in the Week Ahead,"By Chris Kahn
NEW YORK (Reuters) - When Terry Brien, 64, reads about American troops pulling out of northern Syria, the Republican data manager from Colorado seethes at “one of the...",top 5 things to watch in markets in the week ahead,"by chris kahn new york reuters  when terry brien 64 reads about american troops pulling out of northern syria the republican data manager from colorado seethes at one of the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-25,Dow Futures Move Higher As Investors Brace for Earnings,"By Rich McKay
(Reuters) - U.S. presidential hopeful Tulsi Gabbard's campaign announced that the Hawaiian Democrat will not seek congressional re-election, so as to focus on...",dow futures move higher as investors brace for earnings,"by rich mckay reuters  us presidential hopeful tulsi gabbards campaign announced that the hawaiian democrat will not seek congressional reelection so as to focus on","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7845}",False,True
2019-10-25,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt and Sharon Bernstein
(Reuters) - Former Vice President Joe Biden on Thursday appeared to soften his stance against taking campaign contributions from super...",oil rises as opec members voice support for supply cut,"by trevor hunnicutt and sharon bernstein reuters  former vice president joe biden on thursday appeared to soften his stance against taking campaign contributions from super","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5994}",True,True
2019-10-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Trevor Hunnicutt
SCRANTON, Pa. (Reuters) - Democratic U.S. presidential contender Joe Biden plans to tout his economic policy credentials and double down on his attacks on...",top 5 things to watch in markets in the week ahead,"by trevor hunnicutt scranton pa reuters  democratic us presidential contender joe biden plans to tout his economic policy credentials and double down on his attacks on","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.152, 'neu': 0.796, 'pos': 0.052, 'compound': -0.4404}",True,False
2019-10-23,Dow Futures Move Higher As Investors Brace for Earnings,"By Sarah N. Lynch
WASHINGTON (Reuters) - U.S. President Donald Trump's former adviser Roger Stone lost a last-ditch effort on Tuesday to lift a court-imposed gag order barring...",dow futures move higher as investors brace for earnings,"by sarah n lynch washington reuters  us president donald trumps former adviser roger stone lost a lastditch effort on tuesday to lift a courtimposed gag order barring","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.5719}",False,False
2019-10-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland and Patricia Zengerle
WASHINGTON (Reuters) - Donald Trump on Monday exhorted fellow Republicans to get tougher and fight for his presidency, saying the...",top 5 things to watch in markets in the week ahead,"by steve holland and patricia zengerle washington reuters  donald trump on monday exhorted fellow republicans to get tougher and fight for his presidency saying the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.095, 'neu': 0.842, 'pos': 0.062, 'compound': -0.2263}",True,False
2019-10-21,Dow Futures Move Higher As Investors Brace for Earnings,"By Amanda Becker
WASHINGTON (Reuters) - White House hopeful Elizabeth Warren said on Monday that if elected she would roughly quadruple federal funding for public schools and...",dow futures move higher as investors brace for earnings,"by amanda becker washington reuters  white house hopeful elizabeth warren said on monday that if elected she would roughly quadruple federal funding for public schools and","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5106}",False,True
2019-10-21,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Sharon Bernstein
(Reuters) - An ugly war of words broke out among Democrats on Friday, as Representative Tulsi Gabbard responded angrily to broad hints by Hillary Clinton, the...",oil rises as opec members voice support for supply cut,"by sharon bernstein reuters  an ugly war of words broke out among democrats on friday as representative tulsi gabbard responded angrily to broad hints by hillary clinton the","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.9153}",True,False
2019-10-18,Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
(Reuters) - An ugly war of words broke out among Democrats on Friday, as Representative Tulsi Gabbard responded angrily to broad hints by Hillary Clinton, the...",top 5 things to watch in markets in the week ahead,"by sharon bernstein reuters  an ugly war of words broke out among democrats on friday as representative tulsi gabbard responded angrily to broad hints by hillary clinton the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.9153}",True,False
2019-10-18,Dow Futures Move Higher As Investors Brace for Earnings,"By Chris Kahn
NEW YORK (Reuters) - Former Vice President Joe Biden expanded his lead over more than a dozen other candidates for the Democratic presidential nomination this month...",dow futures move higher as investors brace for earnings,"by chris kahn new york reuters  former vice president joe biden expanded his lead over more than a dozen other candidates for the democratic presidential nomination this month","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-10-18,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jan Wolfe
WASHINGTON (Reuters) - Lawyers for U.S. President Donald Trump and his re-election campaign have threatened in a letter to sue CNN for what they said was the network...",oil rises as opec members voice support for supply cut,"by jan wolfe washington reuters  lawyers for us president donald trump and his reelection campaign have threatened in a letter to sue cnn for what they said was the network","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.4588}",True,False
2019-10-17,Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis and Joseph Ax
WASHINGTON (Reuters) - Elizabeth Warren has jumped to the front of the race to take on Donald Trump in 2020 by promising far-reaching domestic reforms...",top 5 things to watch in markets in the week ahead,"by simon lewis and joseph ax washington reuters  elizabeth warren has jumped to the front of the race to take on donald trump in 2020 by promising farreaching domestic reforms","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}",True,True
2019-10-17,Dow Futures Move Higher As Investors Brace for Earnings,"By David Brunnstrom
WASHINGTON (Reuters) - The U.S. State Department and Congress took aim at China on Wednesday, even as President Donald Trump hailed ""goodwill"" between...",dow futures move higher as investors brace for earnings,"by david brunnstrom washington reuters  the us state department and congress took aim at china on wednesday even as president donald trump hailed goodwill between","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}",False,True
2019-10-17,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
COLUMBUS, Ohio (Reuters) - Democratic presidential contender Joe Biden questioned surging rival Elizabeth Warren's credibility on Wednesday, accusing her...",oil rises as opec members voice support for supply cut,"by trevor hunnicutt columbus ohio reuters  democratic presidential contender joe biden questioned surging rival elizabeth warrens credibility on wednesday accusing her","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.137, 'neu': 0.796, 'pos': 0.066, 'compound': -0.1531}",True,False
2019-10-16,Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis
WASHINGTON (Reuters) - Democratic presidential hopefuls denounced President Donald Trump's decision to pull U.S. troops back from northern Syria, saying in an...",top 5 things to watch in markets in the week ahead,"by simon lewis washington reuters  democratic presidential hopefuls denounced president donald trumps decision to pull us troops back from northern syria saying in an","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-16,Dow Futures Move Higher As Investors Brace for Earnings,"By James Oliphant
WASHINGTON (Reuters) - The barrage of questions fired at Elizabeth Warren at Tuesday’s debate in Ohio underscored her new front-runner status in the Democratic...",dow futures move higher as investors brace for earnings,"by james oliphant washington reuters  the barrage of questions fired at elizabeth warren at tuesdays debate in ohio underscored her new frontrunner status in the democratic","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5574}",False,False
2019-10-16,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jonathan Landay and Patricia Zengerle
WASHINGTON (Reuters) - Donald Trump's former Russia adviser testified for more than nine hours on Monday behind closed doors, the...",oil rises as opec members voice support for supply cut,"by jonathan landay and patricia zengerle washington reuters  donald trumps former russia adviser testified for more than nine hours on monday behind closed doors the","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-15,Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Landay and Patricia Zengerle
WASHINGTON (Reuters) - Donald Trump's former Russia adviser testified for more than nine hours on Monday behind closed doors, the...",top 5 things to watch in markets in the week ahead,"by jonathan landay and patricia zengerle washington reuters  donald trumps former russia adviser testified for more than nine hours on monday behind closed doors the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-14,Dow Futures Move Higher As Investors Brace for Earnings,"By Karen Freifeld and Aram Roston
WASHINGTON (Reuters) - President Donald Trump's personal attorney, Rudy Giuliani, was paid $500,000 for work he did for a company co-founded...",dow futures move higher as investors brace for earnings,"by karen freifeld and aram roston washington reuters  president donald trumps personal attorney rudy giuliani was paid 500000 for work he did for a company cofounded","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-10-14,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
(Reuters) - U.S. Democratic presidential contender Joe Biden would look to ban private money from federal elections, his campaign said on Monday in a plan for...",oil rises as opec members voice support for supply cut,"by trevor hunnicutt reuters  us democratic presidential contender joe biden would look to ban private money from federal elections his campaign said on monday in a plan for","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.12, 'neu': 0.831, 'pos': 0.05, 'compound': -0.4767}",True,False
2019-10-10,Top 5 Things to Watch in Markets in the Week Ahead,"By Mica Rosenberg, Delphine Schrank and Kristina Cooke
(Reuters) - The images were dramatic: Central American migrants moving northward en masse through Mexico - men, women and...",top 5 things to watch in markets in the week ahead,"by mica rosenberg delphine schrank and kristina cooke reuters  the images were dramatic central american migrants moving northward en masse through mexico  men women and","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-10,Dow Futures Move Higher As Investors Brace for Earnings,"By Jarrett Renshaw
(Reuters) - President Donald Trump will travel to Minnesota on Thursday for his first campaign rally since Democrats in Washington launched an impeachment...",dow futures move higher as investors brace for earnings,"by jarrett renshaw reuters  president donald trump will travel to minnesota on thursday for his first campaign rally since democrats in washington launched an impeachment","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.128}",False,True
2019-10-09,Top 5 Things to Watch in Markets in the Week Ahead,"By Rich McKay
(Reuters) - Montgomery, the capital of the southern U.S. state of Alabama, known as the birthplace of the civil rights movement for its 1950s bus boycotts over...",top 5 things to watch in markets in the week ahead,"by rich mckay reuters  montgomery the capital of the southern us state of alabama known as the birthplace of the civil rights movement for its 1950s bus boycotts over","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.073, 'neu': 0.818, 'pos': 0.109, 'compound': 0.296}",True,True
2019-10-09,Dow Futures Move Higher As Investors Brace for Earnings,"By Elizabeth Culliford
(Reuters) - U.S. Democratic presidential candidate Elizabeth Warren took aim at Facebook's political advertising policies on Monday, suggesting without...",dow futures move higher as investors brace for earnings,"by elizabeth culliford reuters  us democratic presidential candidate elizabeth warren took aim at facebooks political advertising policies on monday suggesting without","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-10-08,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Sharon Bernstein
(Reuters) - U.S. Democratic presidential contender Joe Biden would make community college free and invest $70 billion in historically black colleges and...",oil rises as opec members voice support for supply cut,"by sharon bernstein reuters  us democratic presidential contender joe biden would make community college free and invest 70 billion in historically black colleges and","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5859}",True,True
2019-10-07,Top 5 Things to Watch in Markets in the Week Ahead,"By Valerie Volcovici
WASHINGTON (Reuters) - Democratic presidential hopeful Pete Buttigieg unveiled his plan on Monday to slash prescription drug costs for senior citizens and...",top 5 things to watch in markets in the week ahead,"by valerie volcovici washington reuters  democratic presidential hopeful pete buttigieg unveiled his plan on monday to slash prescription drug costs for senior citizens and","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.077, 'neu': 0.803, 'pos': 0.12, 'compound': 0.296}",True,True
2019-10-07,Dow Futures Move Higher As Investors Brace for Earnings,"By Karen Freifeld
NEW YORK (Reuters) - Rudy Giuliani, a central figure in the impeachment inquiry into President Donald Trump, on Saturday played down his role in a proposed...",dow futures move higher as investors brace for earnings,"by karen freifeld new york reuters  rudy giuliani a central figure in the impeachment inquiry into president donald trump on saturday played down his role in a proposed","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.34}",False,True
2019-10-07,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Andrew Chung
WASHINGTON (Reuters) - The U.S. Supreme Court on Friday agreed to hear a bid by President Donald Trump's administration to resurrect a federal law that makes...",oil rises as opec members voice support for supply cut,"by andrew chung washington reuters  the us supreme court on friday agreed to hear a bid by president donald trumps administration to resurrect a federal law that makes","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6908}",True,True
2019-10-05,Top 5 Things to Watch in Markets in the Week Ahead,"By Patricia Zengerle
WASHINGTON (Reuters) - A top U.S. diplomat in Ukraine thought it was ""crazy"" to withhold military aid for the country as it confronted Russian aggression,...",top 5 things to watch in markets in the week ahead,"by patricia zengerle washington reuters  a top us diplomat in ukraine thought it was crazy to withhold military aid for the country as it confronted russian aggression","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.212, 'neu': 0.728, 'pos': 0.06, 'compound': -0.5574}",True,False
2019-10-05,Dow Futures Move Higher As Investors Brace for Earnings,"By Yereth Rosen
ANCHORAGE, Alaska (Reuters) - An iconic Alaska tree that is dying off from rising forest temperatures and diminished winter snowpack was deemed ineligible by U.S....",dow futures move higher as investors brace for earnings,"by yereth rosen anchorage alaska reuters  an iconic alaska tree that is dying off from rising forest temperatures and diminished winter snowpack was deemed ineligible by us","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2019-10-05,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Roberta Rampton and Patricia Zengerle
WASHINGTON (Reuters) - President Donald Trump on Thursday again invited foreign interference in a U.S. presidential election by publicly...",oil rises as opec members voice support for supply cut,"by roberta rampton and patricia zengerle washington reuters  president donald trump on thursday again invited foreign interference in a us presidential election by publicly","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2019-10-03,Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
SACRAMENTO, Calif. (Reuters) - Presidential candidate Elizabeth Warren would make it easier for employees to join unions and make rideshare drivers and other...",top 5 things to watch in markets in the week ahead,"by sharon bernstein sacramento calif reuters  presidential candidate elizabeth warren would make it easier for employees to join unions and make rideshare drivers and other","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.6124}",True,True
2019-10-03,Dow Futures Move Higher As Investors Brace for Earnings,"By Lawrence Hurley
WASHINGTON (Reuters) - The U.S. Supreme Court's new term opens on Monday with the conservative majority in a position to take a more aggressive rightward...",dow futures move higher as investors brace for earnings,"by lawrence hurley washington reuters  the us supreme courts new term opens on monday with the conservative majority in a position to take a more aggressive rightward","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.066, 'neu': 0.807, 'pos': 0.126, 'compound': 0.4033}",False,True
