Date,Title,Processed Title,Positive_Title,Negative_Title,Neutral_Title
2019-09-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-17,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-17,"After Bolton fireworks, Trump picks low-key hostage negotiator to replace him",after bolton fireworks trump picks lowkey hostage negotiator to replace him,0.04188618063926697,0.08600828796625137,0.8721055388450623
2019-09-17,"Trump on Fed: 'No ""guts,"" no sense, no vision!'",trump on fed no guts no sense no vision,0.03878659009933472,0.07616186887025833,0.8850515484809875
2019-09-15,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-09-13,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708010286092758,0.9120994806289673,0.020820407196879387
2019-09-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-13,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-13,Trump rebuffs Kavanaugh impeachment calls after new sexual misconduct report,trump rebuffs kavanaugh impeachment calls after new sexual misconduct report,0.026131682097911835,0.8789820075035095,0.09488626569509506
2019-09-13,Senator Harris takes aim at Trump antitrust probe of automakers over emissions,senator harris takes aim at trump antitrust probe of automakers over emissions,0.05726559832692146,0.5468347668647766,0.39589962363243103
2019-09-11,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-09-11,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-11,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-11,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-11,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-11,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-11,Trump rules out for now cutting capital-gains taxes,trump rules out for now cutting capitalgains taxes,0.08590783178806305,0.5345690846443176,0.37952306866645813
2019-09-11,Supreme Court backs Trump on asylum crackdown,supreme court backs trump on asylum crackdown,0.07917418330907822,0.768734335899353,0.15209148824214935
2019-09-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273680195212364,0.06394817680120468
2019-09-10,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-10,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-10,"Lawmakers renew fights over Trump's border wall, abortion",lawmakers renew fights over trumps border wall abortion,0.03507944196462631,0.8442592620849609,0.12066131085157394
2019-09-10,"With Bolton's departure, an Iran hawk leaves the chessboard",with boltons departure an iran hawk leaves the chessboard,0.04867246374487877,0.44939103722572327,0.5019364953041077
2019-09-09,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-09-09,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-09,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-09,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-09,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.047915492206811905
2019-09-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072791665792465
2019-09-09,"Trump says as far as he is concerned, Afghanistan talks are dead",trump says as far as he is concerned afghanistan talks are dead,0.12858104705810547,0.032337043434381485,0.839081883430481
2019-09-09,U.S. Senate's McConnell expects stop-gap funding bill this month,us senates mcconnell expects stopgap funding bill this month,0.15356148779392242,0.08579079806804657,0.760647714138031
2019-09-06,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-09-06,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-06,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-05,Trump administration weighs another cut to refugee cap for 2020,trump administration weighs another cut to refugee cap for 2020,0.07522888481616974,0.8018856644630432,0.12288539856672287
2019-09-05,"Scaramucci says he's 'just getting started,' will raise money for anti-Trump effort",scaramucci says hes just getting started will raise money for antitrump effort,0.36699438095092773,0.00809701532125473,0.6249085664749146
2019-09-04,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-09-03,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-09-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-09-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-09-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-09-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-09-03,Democrats slam Pence for staying at Trump hotel in Ireland,democrats slam pence for staying at trump hotel in ireland,0.09343714267015457,0.7046786546707153,0.2018841803073883
2019-09-03,More than 120 U.S. military construction projects to be hurt by Trump's border wall funding,more than 120 us military construction projects to be hurt by trumps border wall funding,0.008862974122166634,0.9692600965499878,0.02187691628932953
2019-08-30,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-30,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-30,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-30,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-30,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-30,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.01543768122792244,0.06072791665792465
2019-08-30,"Michael Flynn says he is not ready to be sentenced, U.S. says he is ready",michael flynn says he is not ready to be sentenced us says he is ready,0.04865296930074692,0.1513255536556244,0.8000215291976929
2019-08-30,Hints of factory-driven slowdown in key 2020 U.S. election states,hints of factorydriven slowdown in key 2020 us election states,0.03684361279010773,0.8968109488487244,0.06634536385536194
2019-08-29,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-29,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-29,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-29,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-29,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-29,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-29,Ten U.S. Democratic 2020 candidates to debate on one night,ten us democratic 2020 candidates to debate on one night,0.040450386703014374,0.022446295246481895,0.9371033310890198
2019-08-28,Democrat O'Rourke vows to end Trump's trade war with China under new plan,democrat orourke vows to end trumps trade war with china under new plan,0.44414979219436646,0.0375782810151577,0.5182719230651855
2019-08-28,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-28,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-27,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-27,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-27,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-27,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-26,Fox News Advertisers Get Direct Line to the Viewer-in-Chief,fox news advertisers get direct line to the viewerinchief,0.03923824802041054,0.01699746400117874,0.9437642693519592
2019-08-26,Trump Says Media Exaggerates Warren Rally Crowd: Campaign Update,trump says media exaggerates warren rally crowd campaign update,0.026563771069049835,0.7940171957015991,0.17941905558109283
2019-08-23,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-23,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-23,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-23,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-23,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-22,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-22,Trump challenges court ruling barring him from blocking Twitter users,trump challenges court ruling barring him from blocking twitter users,0.03551458567380905,0.8509186506271362,0.1135668233036995
2019-08-22,Trump urges U.S. court to shield Deutsche Bank records from House Democrats,trump urges us court to shield deutsche bank records from house democrats,0.07149175554513931,0.21205222606658936,0.7164559960365295
2019-08-21,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-21,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-21,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-21,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-20,Trump calls Danish leader's statement on selling Greenland nasty,trump calls danish leaders statement on selling greenland nasty,0.08821609616279602,0.04739758372306824,0.8643863201141357
2019-08-20,U.S. judge allows Trump to appeal key 'emoluments' rulings,us judge allows trump to appeal key emoluments rulings,0.5230322480201721,0.39882591366767883,0.07814174145460129
2019-08-16,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-16,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-16,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-16,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-15,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.0479155033826828
2019-08-15,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-15,Democrat Elizabeth Warren floats plan to empower Native Americans,democrat elizabeth warren floats plan to empower native americans,0.35355323553085327,0.023448439314961433,0.6229982972145081
2019-08-15,"Democrat O'Rourke proposes domestic terrorism agencies to combat hate, gun massacres",democrat orourke proposes domestic terrorism agencies to combat hate gun massacres,0.14083346724510193,0.02504057250916958,0.8341259956359863
2019-08-14,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-14,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-14,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-14,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-14,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-14,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-14,Key Mexico Lawmaker Recommends Narrowing 2020 Primary Surplus,key mexico lawmaker recommends narrowing 2020 primary surplus,0.060674697160720825,0.33859625458717346,0.6007291078567505
2019-08-14,U.S.-British trade pact won't pass Congress if Good Friday deal harmed: Pelosi,usbritish trade pact wont pass congress if good friday deal harmed pelosi,0.8116816282272339,0.06567054241895676,0.12264787405729294
2019-08-12,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-12,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-11,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-09,Trump considering North Korea envoy as next ambassador to Russia: source,trump considering north korea envoy as next ambassador to russia source,0.04970075935125351,0.022966181859374046,0.9273331165313721
2019-08-09,Presidential hopeful Kamala Harris seeks campaign jolt in pivotal Iowa,presidential hopeful kamala harris seeks campaign jolt in pivotal iowa,0.21155469119548798,0.044624365866184235,0.74382084608078
2019-08-08,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-08,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-08,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-08,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-08,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.0479155033826828
2019-08-08,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-08,Trump names counterterrorism chief as acting director of national intelligence,trump names counterterrorism chief as acting director of national intelligence,0.024696730077266693,0.12853945791721344,0.8467637896537781
2019-08-08,State Department suspends employee with white nationalist links,state department suspends employee with white nationalist links,0.016398228704929352,0.9077431559562683,0.07585860788822174
2019-08-07,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-07,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-07,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-06,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-06,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-06,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-06,"Presidential hopeful Klobuchar woos rural votes, vows help for farmers",presidential hopeful klobuchar woos rural votes vows help for farmers,0.6310504674911499,0.05960562825202942,0.3093438744544983
2019-08-06,Two U.S. senators raise privacy concerns over Facebook's Messenger Kids,two us senators raise privacy concerns over facebooks messenger kids,0.012067358940839767,0.9030530452728271,0.08487952500581741
2019-08-06,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273680195212364,0.06394817680120468
2019-08-05,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-05,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2019-08-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-05,"Trump, without evidence, accuses Google of 'very illegal' action ahead of election",trump without evidence accuses google of very illegal action ahead of election,0.01671706512570381,0.8891987800598145,0.09408411383628845
2019-08-03,Trump calls on U.S. lawmakers to pass gun background check law,trump calls on us lawmakers to pass gun background check law,0.15378344058990479,0.09532071650028229,0.7508959174156189
2019-08-02,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-02,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-01,"Kudlow denies media report that Trump could delay, block tariff on Chinese goods",kudlow denies media report that trump could delay block tariff on chinese goods,0.05141562223434448,0.6506661772727966,0.2979181706905365
2019-08-01,"Trump, Britain's Johnson discussed trade, security, 5G: White House",trump britains johnson discussed trade security 5g white house,0.042138539254665375,0.03912598639726639,0.9187355041503906
2019-08-01,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-08-01,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-08-01,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-08-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-08-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-08-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-08-01,Trump ally Corey Lewandowski considering Senate run in New Hampshire,trump ally corey lewandowski considering senate run in new hampshire,0.0546552836894989,0.2360934317111969,0.7092512845993042
2019-07-31,Audio reveals Ronald Reagan calling African delegates 'monkeys',audio reveals ronald reagan calling african delegates monkeys,0.057932183146476746,0.05231606960296631,0.8897517323493958
2019-07-31,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-07-30,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.04110954329371452,0.08960986137390137,0.8692805767059326
2019-07-30,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2019-07-30,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2019-07-30,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2019-07-30,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2019-07-30,Sanders and Warren defend progressive policies against attacks in U.S. Democratic debate,sanders and warren defend progressive policies against attacks in us democratic debate,0.21614429354667664,0.08542267233133316,0.6984330415725708
2019-07-30,Trump says will look to cut defense budget in future: C-Span interview,trump says will look to cut defense budget in future cspan interview,0.013471891172230244,0.9281936883926392,0.05833439156413078
2019-07-29,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2019-07-29,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,0.041109539568424225,0.08960983157157898,0.8692806959152222
2019-07-29,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
